phase,wheel0_factor,wheel0_tooth_error_pct_of_pitch,wheel1_factor,wheel1_tooth_error_pct_of_pitch,wheel2_factor,wheel2_tooth_error_pct_of_pitch,wheel3_factor,wheel3_tooth_error_pct_of_pitch
0,1.00015250,0.01524972,1.00072541,0.07254115,0.99904272,-0.09572760,0.99914258,-0.08574190
1,1.00004322,0.00432232,1.00093005,0.09300471,0.99945096,-0.05490386,0.99904485,-0.09551506
2,1.00021559,0.02155905,1.00111432,0.11143188,0.99978267,-0.02173292,0.99902631,-0.09736885
3,0.99994870,-0.00513003,1.00085753,0.08575254,0.99984829,-0.01517131,0.99911292,-0.08870823
4,0.99995937,-0.00406261,1.00083128,0.08312768,0.99987132,-0.01286811,0.99912341,-0.08765851
5,1.00029671,0.02967148,1.00078983,0.07898261,1.00004930,0.00493015,0.99935896,-0.06410409
6,1.00010460,0.01046047,1.00102560,0.10256009,0.99999113,-0.00088704,0.99946639,-0.05336069
7,0.99987079,-0.01292059,1.00091233,0.09123347,0.99960651,-0.03934927,0.99961796,-0.03820387
8,1.00055860,0.05585978,1.00102660,0.10266050,0.99933262,-0.06673833,0.99962791,-0.03720875
9,1.00078398,0.07839842,1.00064680,0.06468041,0.99953487,-0.04651334,0.99979620,-0.02038050
10,1.00014144,0.01414405,1.00045880,0.04588002,0.99950687,-0.04931294,0.99998036,-0.00196407
11,0.99985548,-0.01445157,1.00031035,0.03103473,0.99931924,-0.06807554,1.00000887,0.00088683
12,0.99982213,-0.01778660,1.00020835,0.02083465,0.99982340,-0.01766006,1.00009459,0.00945851
13,1.00057493,0.05749325,1.00025837,0.02583694,1.00055083,0.05508341,1.00026860,0.02685998
14,0.99917037,-0.08296323,1.00025311,0.02531064,1.00030103,0.03010270,1.00009729,0.00972875
15,1.00008147,0.00814695,1.00026712,0.02671172,1.00057754,0.05775430,1.00004170,0.00417002
16,1.00043440,0.04344035,0.99994067,-0.00593291,1.00112953,0.11295299,0.99989657,-0.01034292
17,1.00024114,0.02411396,0.99972912,-0.02708835,1.00147829,0.14782900,1.00014659,0.01465873
18,0.99976802,-0.02319755,0.99966663,-0.03333657,1.00103422,0.10342245,1.00017078,0.01707807
19,0.99957618,-0.04238195,0.99948789,-0.05121137,1.00116873,0.11687314,1.00008311,0.00831095
20,0.99949223,-0.05077728,0.99953446,-0.04655415,1.00047046,0.04704631,1.00003281,0.00328062
21,0.99977171,-0.02282922,0.99915696,-0.08430395,0.99922986,-0.07701365,1.00003630,0.00362960
22,1.00004885,0.00488484,0.99922790,-0.07720952,0.99853435,-0.14656496,1.00007964,0.00796393
23,0.99993168,-0.00683218,0.99896199,-0.10380142,0.99915802,-0.08419777,1.00014822,0.01482178
24,1.00015382,0.01538225,0.99957065,-0.04293484,0.99944081,-0.05591876,1.00017672,0.01767153
25,1.00026446,0.02644598,0.99955515,-0.04448507,1.00030168,0.03016756,1.00003234,0.00323388
26,1.00004616,0.00461559,0.99921061,-0.07893874,1.00056039,0.05603861,0.99998846,-0.00115430
27,0.99966368,-0.03363211,0.99886956,-0.11304440,1.00017773,0.01777300,0.99984629,-0.01537147
28,0.99965098,-0.03490179,0.99875753,-0.12424675,1.00015559,0.01555909,0.99997822,-0.00217773
29,0.99986652,-0.01334805,0.99913495,-0.08650522,1.00036557,0.03655709,1.00016509,0.01650883
30,1.00001360,0.00135965,0.99937192,-0.06280783,1.00012117,0.01211683,1.00071988,0.07198761
31,1.00030333,0.03033288,0.99983152,-0.01684831,1.00008593,0.00859347,1.00064421,0.06442083
32,1.00036062,0.03606161,0.99962780,-0.03722009,0.99999779,-0.00022085,1.00056565,0.05656533
33,1.00050943,0.05094251,0.99953506,-0.04649432,0.99936147,-0.06385271,1.00069531,0.06953114
34,0.99968597,-0.03140257,0.99971023,-0.02897707,0.99895350,-0.10464964,1.00073709,0.07370890
35,0.99988817,-0.01118255,0.99963266,-0.03673383,0.99905347,-0.09465298,1.00069342,0.06934222
36,0.99996962,-0.00303793,0.99945337,-0.05466275,0.99898868,-0.10113237,1.00069342,0.06934222
37,1.00007181,0.00718073,0.99962328,-0.03767229,0.99891487,-0.10851333,1.00073373,0.07337276
38,0.99943436,-0.05656360,0.99969862,-0.03013836,0.99932536,-0.06746351,1.00067840,0.06784028
39,0.99945168,-0.05483245,1.00000571,0.00057058,1.00021242,0.02124194,1.00055473,0.05547345
40,0.99996055,-0.00394494,1.00016097,0.01609695,1.00094457,0.09445713,1.00001498,0.00149814
41,1.00036936,0.03693554,1.00036962,0.03696207,1.00131059,0.13105937,0.99983047,-0.01695302
42,1.00004154,0.00415416,1.00001675,0.00167523,1.00167646,0.16764630,0.99953053,-0.04694676
43,0.99971081,-0.02891924,0.99993894,-0.00610615,1.00113896,0.11389629,0.99980264,-0.01973617
44,0.99964814,-0.03518626,1.00013325,0.01332531,1.00071661,0.07166143,0.99986163,-0.01383708
45,1.00001237,0.00123700,1.00023864,0.02386418,1.00042441,0.04244083,1.00013289,0.01328927
46,1.00003133,0.00313261,1.00040724,0.04072386,1.00001011,0.00101051,0.99989719,-0.01028072
47,1.00004759,0.00475915,1.00082452,0.08245234,0.99896907,-0.10309302,0.99962381,-0.03761948
