sample_id,sample_type,source_event_id,classification,classification_label,delay_s,alarm_wheels,detection_wheels,false_alarm_wheels,pre_event_false_alarm,wrong_wheel_false_alarm,alarm_events
E05_normal_003,normal,E05,NORMAL_OK,正常通过,,,,,False,False,0
E05_normal_004,normal,E05,NORMAL_OK,正常通过,,,,,False,False,0
E05_normal_005,normal,E05,NORMAL_OK,正常通过,,,,,False,False,0
E05_normal_006,normal,E05,NORMAL_OK,正常通过,,,,,False,False,0
E05_normal_007,normal,E05,NORMAL_OK,正常通过,,,,,False,False,0
E05_normal_008,normal,E05,NORMAL_OK,正常通过,,,,,False,False,0
E05_normal_009,normal,E05,NORMAL_OK,正常通过,,,,,False,False,0
E05_normal_010,normal,E05,NORMAL_OK,正常通过,,,,,False,False,0
E06_event_000,event,E06,EVENT_OK,及时检出,0.11999999999999744,RR,RR,,False,False,1
E06_event_001,event,E06,EVENT_OK,及时检出,0.1225319099999993,RR,RR,,False,False,1
E06_event_002,event,E06,EVENT_OK,及时检出,0.11990621000000345,RR,RR,,False,False,1
E06_event_003,event,E06,EVENT_OK,及时检出,0.1194148900000016,RR,RR,,False,False,1
E06_event_004,event,E06,EVENT_OK,及时检出,0.12308917000000008,RR,RR,,False,False,1
E06_event_005,event,E06,EVENT_OK,及时检出,0.11929243000000156,RR,RR,,False,False,1
E06_event_006,event,E06,EVENT_OK,及时检出,0.11356049000000468,RR,RR,,False,False,1
E06_event_007,event,E06,EVENT_OK,及时检出,0.1245345099999966,RR,RR,,False,False,1
E06_event_008,event,E06,EVENT_OK,及时检出,0.12322298000000131,RR,RR,,False,False,1
E06_event_009,event,E06,EVENT_OK,及时检出,0.1193228899999994,RR,RR,,False,False,1
E06_event_010,event,E06,EVENT_OK,及时检出,0.11810059999999822,RR,RR,,False,False,1
E06_event_011,event,E06,EVENT_OK,及时检出,0.11888526999999982,RR,RR,,False,False,1
E06_event_012,event,E06,EVENT_OK,及时检出,0.12293342999999624,RR,RR,,False,False,1
E06_event_013,event,E06,EVENT_OK,及时检出,0.12381042999999892,RR,RR,,False,False,1
E06_event_014,event,E06,EVENT_OK,及时检出,0.12173585000000031,RR,RR,,False,False,1
E06_event_015,event,E06,EVENT_OK,及时检出,0.11853690000000228,RR,RR,,False,False,1
E06_event_016,event,E06,EVENT_OK,及时检出,0.11744782000000242,RR,RR,,False,False,1
E06_event_017,event,E06,EVENT_OK,及时检出,0.12261562000000481,RR,RR,,False,False,1
E06_event_018,event,E06,EVENT_OK,及时检出,0.12290409999999952,RR,RR,,False,False,1
E06_event_019,event,E06,EVENT_OK,及时检出,0.11723024999999865,RR,RR,,False,False,1
E06_event_020,event,E06,EVENT_OK,及时检出,0.1196035199999983,RR,RR,,False,False,1
E06_event_021,event,E06,EVENT_OK,及时检出,0.12172309999999698,RR,RR,,False,False,1
E06_event_022,event,E06,EVENT_OK,及时检出,0.12169501000000338,RR,RR,,False,False,1
E06_event_023,event,E06,EVENT_OK,及时检出,0.12155469000000352,RR,RR,,False,False,1
E06_event_024,event,E06,EVENT_OK,及时检出,0.12175767999999465,RR,RR,,False,False,1
E06_event_025,event,E06,EVENT_OK,及时检出,0.12481303999999938,RR,RR,,False,False,1
E06_event_026,event,E06,EVENT_OK,及时检出,0.12040608999999591,RR,RR,,False,False,1
E06_event_027,event,E06,EVENT_OK,及时检出,0.1221536000000043,RR,RR,,False,False,1
E06_event_028,event,E06,EVENT_OK,及时检出,0.12280541999999883,RR,RR,,False,False,1
E06_event_029,event,E06,EVENT_OK,及时检出,0.11815107000000324,RR,RR,,False,False,1
E06_event_030,event,E06,EVENT_OK,及时检出,0.12534053000000256,RR,RR,,False,False,1
E06_event_031,event,E06,EVENT_OK,及时检出,0.12669633000000147,RR,RR,,False,False,1
E06_event_032,event,E06,EVENT_OK,及时检出,0.12776525000000305,RR,RR,,False,False,1
E06_event_033,event,E06,EVENT_OK,及时检出,0.11525046999999944,RR,RR,,False,False,1
E06_event_034,event,E06,EVENT_OK,及时检出,0.12061066000000409,RR,RR,,False,False,1
E06_event_035,event,E06,EVENT_OK,及时检出,0.126744979999998,RR,RR,,False,False,1
E06_event_036,event,E06,EVENT_OK,及时检出,0.11613264000000356,RR,RR,,False,False,1
E06_event_037,event,E06,EVENT_OK,及时检出,0.11674219999999735,RR,RR,,False,False,1
E06_event_038,event,E06,EVENT_OK,及时检出,0.12587740999999397,RR,RR,,False,False,1
E06_event_039,event,E06,EVENT_OK,及时检出,0.12528112999999763,RR,RR,,False,False,1
E06_event_040,event,E06,EVENT_OK,及时检出,0.12744177999999806,RR,RR,,False,False,1
E06_event_041,event,E06,EVENT_OK,及时检出,0.12037398000000366,RR,RR,,False,False,1
E06_event_042,event,E06,EVENT_OK,及时检出,0.12145530000000093,RR,RR,,False,False,1
E06_event_043,event,E06,EVENT_OK,及时检出,0.12651213999999555,RR,RR,,False,False,1
E06_event_044,event,E06,EVENT_OK,及时检出,0.1266128600000016,RR,RR,,False,False,1
E06_event_045,event,E06,EVENT_OK,及时检出,0.11718333999999686,RR,RR,,False,False,1
E06_event_046,event,E06,EVENT_OK,及时检出,0.11928120999999692,RR,RR,,False,False,1
E06_event_047,event,E06,EVENT_OK,及时检出,0.11917057000000142,RR,RR,,False,False,1
E06_event_048,event,E06,EVENT_OK,及时检出,0.11655003999999991,RR,RR,,False,False,1
E06_event_049,event,E06,EVENT_OK,及时检出,0.12394239999999712,RR,RR,,False,False,1
E06_event_050,event,E06,EVENT_OK,及时检出,0.12194002000000381,RR,RR,,False,False,1
E06_normal_001,normal,E06,NORMAL_OK,正常通过,,,,,False,False,0
E06_normal_002,normal,E06,NORMAL_OK,正常通过,,,,,False,False,0
E06_normal_003,normal,E06,NORMAL_OK,正常通过,,,,,False,False,0
E06_normal_004,normal,E06,NORMAL_OK,正常通过,,,,,False,False,0
E06_normal_005,normal,E06,NORMAL_OK,正常通过,,,,,False,False,0
E06_normal_006,normal,E06,NORMAL_OK,正常通过,,,,,False,False,0
E06_normal_007,normal,E06,NORMAL_OK,正常通过,,,,,False,False,0
E06_normal_008,normal,E06,NORMAL_OK,正常通过,,,,,False,False,0
E06_normal_009,normal,E06,NORMAL_OK,正常通过,,,,,False,False,0
E06_normal_010,normal,E06,NORMAL_OK,正常通过,,,,,False,False,0
E07_event_000,event,E07,EVENT_OK,及时检出,0.10999999999999943,RR,RR,,False,False,1
E07_event_001,event,E07,EVENT_OK,及时检出,0.11011878000000053,RR,RR,,False,False,1
E07_event_002,event,E07,EVENT_OK,及时检出,0.1066699799999995,RR,RR,,False,False,1
E07_event_003,event,E07,EVENT_OK,及时检出,0.10989833000000004,RR,RR,,False,False,1
E07_event_004,event,E07,EVENT_OK,及时检出,0.11096498999999937,RR,RR,,False,False,1
E07_event_005,event,E07,EVENT_OK,及时检出,0.11277194999999551,RR,RR,,False,False,1
E07_event_006,event,E07,EVENT_OK,及时检出,0.11068097999999793,RR,RR,,False,False,1
E07_event_007,event,E07,EVENT_OK,及时检出,0.115439870000003,RR,RR,,False,False,1
E07_event_008,event,E07,EVENT_OK,及时检出,0.10958871000000414,RR,RR,,False,False,1
E07_event_009,event,E07,EVENT_OK,及时检出,0.10091037000000114,RR,RR,,False,False,1
E07_event_010,event,E07,EVENT_OK,及时检出,0.10747211999999706,RR,RR,,False,False,1
E07_event_011,event,E07,EVENT_OK,及时检出,0.10485644999999977,RR,RR,,False,False,1
E07_event_012,event,E07,EVENT_OK,及时检出,0.11033640000000133,RR,RR,,False,False,1
E07_event_013,event,E07,EVENT_OK,及时检出,0.11301634999999521,RR,RR,,False,False,1
E07_event_014,event,E07,EVENT_OK,及时检出,0.1117484000000033,RR,RR,,False,False,1
E07_event_015,event,E07,EVENT_OK,及时检出,0.10222300000000217,RR,RR,,False,False,1
E07_event_016,event,E07,EVENT_OK,及时检出,0.11293383999999662,RR,RR,,False,False,1
E07_event_017,event,E07,EVENT_OK,及时检出,0.1109643299999945,RR,RR,,False,False,1
E07_event_018,event,E07,EVENT_OK,及时检出,0.11015920999999906,RR,RR,,False,False,1
E07_event_019,event,E07,EVENT_OK,及时检出,0.10860525000000365,RR,RR,,False,False,1
E07_event_020,event,E07,EVENT_OK,及时检出,0.11338952000000546,RR,RR,,False,False,1
E07_event_021,event,E07,EVENT_OK,及时检出,0.11212366000000173,RR,RR,,False,False,1
E07_event_022,event,E07,EVENT_OK,及时检出,0.11323760999999877,RR,RR,,False,False,1
E07_event_023,event,E07,EVENT_OK,及时检出,0.11199571000000219,RR,RR,,False,False,1
E07_event_024,event,E07,EVENT_OK,及时检出,0.10329159000000487,RR,RR,,False,False,1
E07_event_025,event,E07,EVENT_OK,及时检出,0.11357102999999569,RR,RR,,False,False,1
E07_event_026,event,E07,EVENT_OK,及时检出,0.10943278999999961,RR,RR,,False,False,1
E07_event_027,event,E07,EVENT_OK,及时检出,0.10975110999999771,RR,RR,,False,False,1
E07_event_028,event,E07,EVENT_OK,及时检出,0.10443208000000226,RR,RR,,False,False,1
E07_event_029,event,E07,EVENT_OK,及时检出,0.10249738999999636,RR,RR,,False,False,1
E07_event_030,event,E07,EVENT_OK,及时检出,0.1060316599999993,RR,RR,,False,False,1
E07_event_031,event,E07,EVENT_OK,及时检出,0.11331871000000149,RR,RR,,False,False,1
E07_event_032,event,E07,EVENT_OK,及时检出,0.11203078000000488,RR,RR,,False,False,1
E07_event_033,event,E07,EVENT_OK,及时检出,0.11324125000000151,RR,RR,,False,False,1
E07_event_034,event,E07,EVENT_OK,及时检出,0.11058380000000056,RR,RR,,False,False,1
E07_event_035,event,E07,EVENT_OK,及时检出,0.1091517799999977,RR,RR,,False,False,1
E07_event_036,event,E07,EVENT_OK,及时检出,0.10750224999999602,RR,RR,,False,False,1
E07_event_037,event,E07,EVENT_OK,及时检出,0.1059420099999997,RR,RR,,False,False,1
E07_event_038,event,E07,EVENT_OK,及时检出,0.10853227000000487,RR,RR,,False,False,1
E07_event_039,event,E07,EVENT_OK,及时检出,0.1055820400000016,RR,RR,,False,False,1
E07_event_040,event,E07,EVENT_OK,及时检出,0.10482904999999931,RR,RR,,False,False,1
E07_event_041,event,E07,EVENT_OK,及时检出,0.11125693999999697,RR,RR,,False,False,1
E07_event_042,event,E07,EVENT_OK,及时检出,0.11248471999999765,RR,RR,,False,False,1
E07_event_043,event,E07,EVENT_OK,及时检出,0.11004163999999861,RR,RR,,False,False,1
E07_event_044,event,E07,EVENT_OK,及时检出,0.11054485999999741,RR,RR,,False,False,1
E07_event_045,event,E07,EVENT_OK,及时检出,0.10525982000000056,RR,RR,,False,False,1
E07_event_046,event,E07,EVENT_OK,及时检出,0.10644868000000685,RR,RR,,False,False,1
E07_event_047,event,E07,EVENT_OK,及时检出,0.10400819000000183,RR,RR,,False,False,1
E07_event_048,event,E07,EVENT_OK,及时检出,0.11419698000000267,RR,RR,,False,False,1
E07_event_049,event,E07,EVENT_OK,及时检出,0.11500673999999833,RR,RR,,False,False,1
E07_event_050,event,E07,EVENT_OK,及时检出,0.11092714999999487,RR,RR,,False,False,1
E07_normal_001,normal,E07,NORMAL_OK,正常通过,,,,,False,False,0
E07_normal_002,normal,E07,NORMAL_OK,正常通过,,,,,False,False,0
E07_normal_003,normal,E07,NORMAL_OK,正常通过,,,,,False,False,0
E07_normal_004,normal,E07,NORMAL_OK,正常通过,,,,,False,False,0
E07_normal_005,normal,E07,NORMAL_OK,正常通过,,,,,False,False,0
E07_normal_006,normal,E07,NORMAL_OK,正常通过,,,,,False,False,0
E07_normal_007,normal,E07,NORMAL_OK,正常通过,,,,,False,False,0
E07_normal_008,normal,E07,NORMAL_OK,正常通过,,,,,False,False,0
E07_normal_009,normal,E07,NORMAL_OK,正常通过,,,,,False,False,0
E07_normal_010,normal,E07,NORMAL_OK,正常通过,,,,,False,False,0
E08_event_000,event,E08,EVENT_OK,及时检出,0.1599999999999966,RR,RR,,False,False,1
E08_event_001,event,E08,EVENT_OK,及时检出,0.1612821000000011,RR,RR,,False,False,1
E08_event_002,event,E08,EVENT_OK,及时检出,0.15513694999999927,RR,RR,,False,False,1
E08_event_003,event,E08,EVENT_OK,及时检出,0.15459876999999977,RR,RR,,False,False,1
E08_event_004,event,E08,EVENT_OK,及时检出,0.15526251000000002,RR,RR,,False,False,1
E08_event_005,event,E08,EVENT_OK,及时检出,0.151221740000004,RR,RR,,False,False,1
E08_event_006,event,E08,EVENT_OK,及时检出,0.16421654999999902,RR,RR,,False,False,1
E08_event_007,event,E08,EVENT_OK,及时检出,0.15122777999999926,RR,RR,,False,False,1
E08_event_008,event,E08,EVENT_OK,及时检出,0.1571307400000066,RR,RR,,False,False,1
E08_event_009,event,E08,EVENT_OK,及时检出,0.15520659999999964,RR,RR,,False,False,1
E08_event_010,event,E08,EVENT_OK,及时检出,0.15536905999999817,RR,RR,,False,False,1
E08_event_011,event,E08,EVENT_OK,及时检出,0.15546033999999764,RR,RR,,False,False,1
E08_event_012,event,E08,EVENT_OK,及时检出,0.1585321800000017,RR,RR,,False,False,1
E08_event_013,event,E08,EVENT_OK,及时检出,0.15206947999999443,RR,RR,,False,False,1
E08_event_014,event,E08,EVENT_OK,及时检出,0.15765723999999892,RR,RR,,False,False,1
E08_event_015,event,E08,EVENT_OK,及时检出,0.15746882999999912,RR,RR,,False,False,1
E08_event_016,event,E08,EVENT_OK,及时检出,0.15383024999999861,RR,RR,,False,False,1
E08_event_017,event,E08,EVENT_OK,及时检出,0.160546029999999,RR,RR,,False,False,1
E08_event_018,event,E08,EVENT_OK,及时检出,0.16383744000000178,RR,RR,,False,False,1
E08_event_019,event,E08,EVENT_OK,及时检出,0.15645381000000214,RR,RR,,False,False,1
E08_event_020,event,E08,EVENT_OK,及时检出,0.16014947000000035,RR,RR,,False,False,1
E08_event_021,event,E08,EVENT_OK,及时检出,0.16765399999999886,RR,RR,,False,False,1
E08_event_022,event,E08,EVENT_OK,及时检出,0.16484973000000025,RR,RR,,False,False,1
E08_event_023,event,E08,EVENT_OK,及时检出,0.16072696999999891,RR,RR,,False,False,1
E08_event_024,event,E08,EVENT_OK,及时检出,0.15906481999999755,RR,RR,,False,False,1
E08_event_025,event,E08,EVENT_OK,及时检出,0.1562144399999994,RR,RR,,False,False,1
E08_event_026,event,E08,EVENT_OK,及时检出,0.16180446999999987,RR,RR,,False,False,1
E08_event_027,event,E08,EVENT_OK,及时检出,0.1612923400000028,RR,RR,,False,False,1
E08_event_028,event,E08,EVENT_OK,及时检出,0.1564209599999984,RR,RR,,False,False,1
E08_event_029,event,E08,EVENT_OK,及时检出,0.1512358299999974,RR,RR,,False,False,1
E08_event_030,event,E08,EVENT_OK,及时检出,0.1529768800000042,RR,RR,,False,False,1
E08_event_031,event,E08,EVENT_OK,及时检出,0.16196964000000236,RR,RR,,False,False,1
E08_event_032,event,E08,EVENT_OK,及时检出,0.15903698999999705,RR,RR,,False,False,1
E08_event_033,event,E08,EVENT_OK,及时检出,0.1533848899999981,RR,RR,,False,False,1
E08_event_034,event,E08,EVENT_OK,及时检出,0.15726997999999526,RR,RR,,False,False,1
E08_event_035,event,E08,EVENT_OK,及时检出,0.14982076000000433,RR,RR,,False,False,1
E08_event_036,event,E08,EVENT_OK,及时检出,0.1561071599999977,RR,RR,,False,False,1
E08_event_037,event,E08,EVENT_OK,及时检出,0.1546752799999993,RR,RR,,False,False,1
E08_event_038,event,E08,EVENT_OK,及时检出,0.1593910399999956,RR,RR,,False,False,1
E08_event_039,event,E08,EVENT_OK,及时检出,0.1564671699999991,RR,RR,,False,False,1
E08_event_040,event,E08,EVENT_OK,及时检出,0.1563619499999973,RR,RR,,False,False,1
E08_event_041,event,E08,EVENT_OK,及时检出,0.16194053999999625,RR,RR,,False,False,1
E08_event_042,event,E08,EVENT_OK,及时检出,0.15797013000000248,RR,RR,,False,False,1
E08_event_043,event,E08,EVENT_OK,及时检出,0.15963822999999877,RR,RR,,False,False,1
E08_event_044,event,E08,EVENT_OK,及时检出,0.16166966000000116,RR,RR,,False,False,1
E08_event_045,event,E08,EVENT_OK,及时检出,0.1550950100000037,RR,RR,,False,False,1
E08_event_046,event,E08,EVENT_OK,及时检出,0.15008267999999703,RR,RR,,False,False,1
E08_event_047,event,E08,EVENT_OK,及时检出,0.16589282000000338,RR,RR,,False,False,1
E08_event_048,event,E08,EVENT_OK,及时检出,0.15513085999999987,RR,RR,,False,False,1
E08_event_049,event,E08,EVENT_OK,及时检出,0.15277919000000395,RR,RR,,False,False,1
E08_event_050,event,E08,EVENT_OK,及时检出,0.16338633000000158,RR,RR,,False,False,1
E08_normal_001,normal,E08,NORMAL_OK,正常通过,,,,,False,False,0
E08_normal_002,normal,E08,NORMAL_OK,正常通过,,,,,False,False,0
E08_normal_003,normal,E08,NORMAL_OK,正常通过,,,,,False,False,0
E08_normal_004,normal,E08,NORMAL_OK,正常通过,,,,,False,False,0
E08_normal_005,normal,E08,NORMAL_OK,正常通过,,,,,False,False,0
E08_normal_006,normal,E08,NORMAL_OK,正常通过,,,,,False,False,0
E08_normal_007,normal,E08,NORMAL_OK,正常通过,,,,,False,False,0
E08_normal_008,normal,E08,NORMAL_OK,正常通过,,,,,False,False,0
E08_normal_009,normal,E08,NORMAL_OK,正常通过,,,,,False,False,0
E08_normal_010,normal,E08,NORMAL_OK,正常通过,,,,,False,False,0
