sample_id,sample_type,source_event_id,classification,classification_label,delay_s,alarm_wheels,detection_wheels,false_alarm_wheels,pre_event_false_alarm,wrong_wheel_false_alarm,alarm_events
E02_event_041,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.10175566999999575,"FL,FR,RR",RR,"FL,FR,RR",True,True,16
E02_event_042,event,E02,EVENT_OK,及时检出,0.10291569000000322,RR,RR,,False,False,1
E02_event_043,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.10871626000000134,"FL,FR,RR",RR,"FL,FR,RR",True,True,15
E02_event_044,event,E02,EVENT_OK,及时检出,0.09964525999999552,RR,RR,,False,False,1
E02_event_045,event,E02,EVENT_OK,及时检出,0.11013650999999669,RR,RR,,False,False,1
E02_event_046,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.10810362999999512,"FR,RR",RR,"FR,RR",True,True,7
E02_event_047,event,E02,EVENT_OK,及时检出,0.10669087999999505,RR,RR,,False,False,1
E02_event_048,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.11185054999999977,"FR,RR",RR,"FR,RR",True,True,4
E02_event_049,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.1011520300000015,"FL,FR,RR",RR,"FL,FR,RR",True,True,13
E02_event_050,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.11793017000000106,"FR,RR",RR,"FR,RR",True,True,4
E02_normal_001,normal,E02,NORMAL_FALSE_ALARM,正常误报,,"FL,FR",,"FL,FR",False,False,6
E02_normal_002,normal,E02,NORMAL_FALSE_ALARM,正常误报,,"FL,FR,RL,RR",,"FL,FR,RL,RR",False,False,30
E02_normal_003,normal,E02,NORMAL_OK,正常通过,,,,,False,False,0
E02_normal_004,normal,E02,NORMAL_OK,正常通过,,,,,False,False,0
E02_normal_005,normal,E02,NORMAL_FALSE_ALARM,正常误报,,"FR,RR",,"FR,RR",False,False,7
E02_normal_006,normal,E02,NORMAL_FALSE_ALARM,正常误报,,"FR,RR",,"FR,RR",False,False,6
E02_normal_007,normal,E02,NORMAL_FALSE_ALARM,正常误报,,FR,,FR,False,False,3
E02_normal_008,normal,E02,NORMAL_FALSE_ALARM,正常误报,,"FL,FR,RL,RR",,"FL,FR,RL,RR",False,False,26
E02_normal_009,normal,E02,NORMAL_FALSE_ALARM,正常误报,,RL,,RL,False,False,1
E02_normal_010,normal,E02,NORMAL_FALSE_ALARM,正常误报,,FR,,FR,False,False,5
E03_event_000,event,E03,EVENT_OK,及时检出,0.14000000000000057,RR,RR,,False,False,1
E03_event_001,event,E03,EVENT_OK,及时检出,0.1266359000000037,RR,RR,,False,False,1
E03_event_002,event,E03,EVENT_OK,及时检出,0.14113603999999924,RR,RR,,False,False,1
E03_event_003,event,E03,EVENT_OK,及时检出,0.13825643999999926,RR,RR,,False,False,1
