sample_id,sample_type,source_event_id,classification,classification_label,delay_s,alarm_wheels,detection_wheels,false_alarm_wheels,pre_event_false_alarm,wrong_wheel_false_alarm,alarm_events
E01_normal_006,normal,E01,NORMAL_FALSE_ALARM,正常误报,,RR,,RR,False,False,1
E01_normal_007,normal,E01,NORMAL_OK,正常通过,,,,,False,False,0
E01_normal_008,normal,E01,NORMAL_OK,正常通过,,,,,False,False,0
E01_normal_009,normal,E01,NORMAL_OK,正常通过,,,,,False,False,0
E01_normal_010,normal,E01,NORMAL_FALSE_ALARM,正常误报,,"FL,FR,RL,RR",,"FL,FR,RL,RR",False,False,6
E02_event_000,event,E02,EVENT_OK,及时检出,0.09000000000000341,RR,RR,,False,False,1
E02_event_001,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.09668203999999747,"FR,RR",RR,FR,True,True,4
E02_event_002,event,E02,EVENT_OK,及时检出,0.08596492000000211,RR,RR,,False,False,1
E02_event_003,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.09443857000000122,"FR,RR",RR,FR,True,True,2
E02_event_004,event,E02,EVENT_OK,及时检出,0.08357756000000194,RR,RR,,False,False,1
E02_event_005,event,E02,EVENT_OK,及时检出,0.13241490000000056,RR,RR,,False,False,1
E02_event_006,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.11019790999999657,"FL,FR,RR",RR,"FL,FR,RR",True,True,5
E02_event_007,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.10097169999999522,"FR,RR",RR,"FR,RR",True,True,5
E02_event_008,event,E02,EVENT_OK,及时检出,0.09433580999999691,RR,RR,,False,False,1
E02_event_009,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.11188828000000228,"FR,RR",RR,FR,True,True,3
E02_event_010,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.10142343000000409,"FR,RR",RR,FR,True,True,3
E02_event_011,event,E02,EVENT_OK,及时检出,0.08893161999999677,RR,RR,,False,False,1
E02_event_012,event,E02,EVENT_OK,及时检出,0.0932201899999967,RR,RR,,False,False,1
E02_event_013,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.11725459000000171,"FL,FR,RR",RR,"FL,FR,RR",True,True,12
E02_event_014,event,E02,EVENT_OK,及时检出,0.09853462000000235,RR,RR,,False,False,1
E02_event_015,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.11011444000000381,"FL,FR,RL,RR",RR,"FL,FR,RL,RR",True,True,12
E02_event_016,event,E02,EVENT_OK,及时检出,0.0858317900000003,RR,RR,,False,False,1
E02_event_017,event,E02,EVENT_OK,及时检出,0.09015294000000296,RR,RR,,False,False,1
E02_event_018,event,E02,EVENT_OK,及时检出,0.10224940999999887,RR,RR,,False,False,1
E02_event_019,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.08735606000000473,"FL,FR,RL,RR",RR,"FL,FR,RL,RR",True,True,13
E02_event_020,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.11337669000000261,"FR,RR",RR,FR,True,True,3
E02_event_021,event,E02,EVENT_OK,及时检出,0.0876924499999987,RR,RR,,False,False,1
E02_event_022,event,E02,EVENT_OK,及时检出,0.09234906999999737,RR,RR,,False,False,1
E02_event_023,event,E02,EVENT_OK,及时检出,0.08573803999999541,RR,RR,,False,False,1
E02_event_024,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.11954073999999792,"FR,RL,RR",RR,"FR,RL,RR",True,True,9
E02_event_025,event,E02,EVENT_OK,及时检出,0.08530698999999942,RR,RR,,False,False,1
E02_event_026,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.10525230000000363,"FL,FR,RR",RR,"FL,FR",True,True,4
E02_event_027,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.11384801999999894,"FL,FR,RL,RR",RR,"FL,FR,RL,RR",True,True,6
E02_event_028,event,E02,EVENT_OK,及时检出,0.10434113999999539,RR,RR,,False,False,1
E02_event_029,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.09890594000000164,"FL,FR,RR",RR,"FL,FR",True,True,3
E02_event_030,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.10394690999999767,"FR,RR",RR,FR,True,True,2
E02_event_031,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.12601956999999686,"FL,FR,RL,RR",RR,"FL,FR,RL,RR",True,True,13
E02_event_032,event,E02,EVENT_OK,及时检出,0.08813982999999581,RR,RR,,False,False,1
E02_event_033,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.11293907000000303,"FR,RL,RR",RR,"FR,RL",True,True,8
