phase,wheel0_factor,wheel0_tooth_error_pct_of_pitch,wheel1_factor,wheel1_tooth_error_pct_of_pitch,wheel2_factor,wheel2_tooth_error_pct_of_pitch,wheel3_factor,wheel3_tooth_error_pct_of_pitch
0,0.99982765,-0.01723459,0.99830908,-0.16909250,0.99955771,-0.04422937,0.99988354,-0.01164606
1,1.00016372,0.01637153,0.99897755,-0.10224520,1.00008021,0.00802130,1.00009172,0.00917221
2,1.00040337,0.04033662,1.00003872,0.00387152,1.00058607,0.05860676,1.00037751,0.03775091
3,1.00028485,0.02848495,1.00009172,0.00917196,1.00095435,0.09543545,1.00023040,0.02304017
4,0.99967644,-0.03235575,0.99970412,-0.02958753,1.00076528,0.07652845,1.00027572,0.02757219
5,0.99923700,-0.07630049,0.99936523,-0.06347652,1.00062549,0.06254901,1.00012350,0.01235017
6,0.99914501,-0.08549895,0.99899010,-0.10099014,1.00068262,0.06826197,0.99993558,-0.00644176
7,0.99902548,-0.09745192,0.99923061,-0.07693898,1.00125132,0.12513179,0.99927086,-0.07291438
8,0.99906642,-0.09335819,0.99940049,-0.05995116,1.00166025,0.16602463,0.99857577,-0.14242254
9,0.99924505,-0.07549457,0.99972338,-0.02766169,1.00190676,0.19067612,0.99825732,-0.17426772
10,0.99951840,-0.04815951,0.99984277,-0.01572324,1.00134353,0.13435304,0.99899185,-0.10081541
11,1.00027385,0.02738473,0.99993913,-0.00608670,1.00086407,0.08640718,0.99938679,-0.06132098
12,1.00013600,0.01360019,0.99999741,-0.00025887,1.00038567,0.03856684,0.99997436,-0.00256384
13,0.99985683,-0.01431682,1.00002604,0.00260361,1.00060794,0.06079443,1.00002228,0.00222818
14,0.99996169,-0.00383099,0.99972058,-0.02794242,1.00102297,0.10229692,0.99977207,-0.02279300
15,1.00002321,0.00232072,0.99989097,-0.01090266,1.00170704,0.17070382,0.99929690,-0.07030993
16,0.99992297,-0.00770277,0.99977038,-0.02296171,1.00152973,0.15297345,0.99930880,-0.06912023
17,1.00005414,0.00541373,1.00031549,0.03154920,1.00124411,0.12441073,0.99965262,-0.03473764
18,1.00033878,0.03387758,1.00122350,0.12235033,1.00008486,0.00848557,1.00004258,0.00425783
19,0.99990960,-0.00903985,1.00150497,0.15049702,0.99940604,-0.05939562,0.99975664,-0.02433580
20,1.00007034,0.00703429,1.00099632,0.09963192,0.99921894,-0.07810573,0.99947715,-0.05228513
21,0.99952134,-0.04786573,1.00167446,0.16744556,0.99879707,-0.12029281,0.99945923,-0.05407654
22,0.99956954,-0.04304637,1.00127672,0.12767232,0.99895074,-0.10492569,0.99969648,-0.03035194
23,0.99986451,-0.01354917,1.00126787,0.12678682,0.99983368,-0.01663204,0.99976742,-0.02325817
24,1.00042799,0.04279890,1.00087559,0.08755888,1.00046216,0.04621626,0.99984241,-0.01575934
25,1.00046809,0.04680912,1.00146688,0.14668753,0.99991640,-0.00835963,1.00010119,0.01011896
26,1.00062079,0.06207889,1.00134106,0.13410555,0.99962296,-0.03770411,0.99988264,-0.01173620
27,1.00098703,0.09870343,1.00146589,0.14658918,0.99999255,-0.00074526,0.99998523,-0.00147662
28,1.00113655,0.11365494,1.00068764,0.06876404,1.00212689,0.21268883,1.00017376,0.01737566
29,1.00086499,0.08649880,1.00050799,0.05079942,1.00393587,0.39358725,1.00046564,0.04656392
30,1.00055770,0.05576978,1.00027970,0.02797003,1.00478799,0.47879854,0.99997485,-0.00251528
31,1.00161780,0.16178003,1.00028543,0.02854263,1.00288587,0.28858690,0.99965995,-0.03400482
32,0.99904993,-0.09500653,1.00061786,0.06178582,1.00075442,0.07544242,0.99942173,-0.05782710
33,1.00007344,0.00734448,1.00090574,0.09057388,0.99811786,-0.18821435,0.99966261,-0.03373928
34,1.00094729,0.09472915,1.00090723,0.09072258,0.99589605,-0.41039548,0.99974325,-0.02567544
35,1.00049687,0.04968680,1.00027437,0.02743699,0.99349400,-0.65060046,0.99984947,-0.01505345
36,0.99969590,-0.03041042,0.99984442,-0.01555795,0.99404162,-0.59583800,0.99989904,-0.01009587
37,0.99933361,-0.06663858,0.99941866,-0.05813438,0.99761026,-0.23897402,1.00048328,0.04832750
38,0.99902175,-0.09782508,0.99906883,-0.09311705,0.99954492,-0.04550799,1.00095702,0.09570220
39,0.99946217,-0.05378344,0.99926067,-0.07393263,1.00007351,0.00735102,1.00124272,0.12427248
40,0.99999049,-0.00095118,0.99921540,-0.07845965,1.00050613,0.05061266,1.00136679,0.13667851
41,1.00012161,0.01216139,0.99976587,-0.02341294,1.00013386,0.01338571,1.00116407,0.11640690
42,1.00020697,0.02069651,0.99906054,-0.09394633,0.99968434,-0.03156614,1.00068926,0.06892596
43,1.00059637,0.05963744,0.99917348,-0.08265245,0.99930722,-0.06927840,1.00071935,0.07193455
44,1.00022951,0.02295073,0.99889895,-0.11010483,0.99898136,-0.10186382,1.00051609,0.05160911
45,0.99982120,-0.01788008,0.99876094,-0.12390584,0.99800811,-0.19918932,1.00151465,0.15146538
46,0.99959756,-0.04024353,0.99837751,-0.16224922,0.99824719,-0.17528099,1.00096325,0.09632460
47,0.99957820,-0.04218020,0.99826176,-0.17382418,0.99880202,-0.11979785,1.00009467,0.00946708
