phase,wheel0_factor,wheel0_tooth_error_pct_of_pitch,wheel1_factor,wheel1_tooth_error_pct_of_pitch,wheel2_factor,wheel2_tooth_error_pct_of_pitch,wheel3_factor,wheel3_tooth_error_pct_of_pitch
0,0.99987629,-0.01237146,1.00001416,0.00141609,1.00214348,0.21434832,0.99884308,-0.11569191
1,1.00035036,0.03503637,0.99988820,-0.01117981,1.00181300,0.18129997,0.99914735,-0.08526540
2,1.00013982,0.01398215,0.99990473,-0.00952661,1.00113865,0.11386526,0.99973223,-0.02677743
3,1.00005543,0.00554327,0.99993722,-0.00627807,0.99958401,-0.04159878,1.00019702,0.01970160
4,0.99985390,-0.01461050,0.99989434,-0.01056618,0.99914429,-0.08557057,0.99984983,-0.01501654
5,0.99949804,-0.05019572,1.00094814,0.09481414,0.99932347,-0.06765255,0.99953435,-0.04656516
6,0.99996990,-0.00301047,1.00231505,0.23150544,0.99857484,-0.14251641,0.99942524,-0.05747582
7,1.00062287,0.06228680,1.00086194,0.08619360,0.99949119,-0.05088112,0.99967501,-0.03249870
8,1.00070083,0.07008266,1.00214122,0.21412173,1.00077737,0.07773748,0.99970266,-0.02973376
9,1.00051506,0.05150559,1.00174585,0.17458542,1.00046089,0.04608917,0.99967981,-0.03201916
10,1.00106131,0.10613093,1.00185427,0.18542651,0.99934257,-0.06574256,1.00022006,0.02200579
11,1.00141481,0.14148120,1.00092532,0.09253181,0.99948116,-0.05188430,0.99992494,-0.00750593
12,1.00104811,0.10481136,1.00167631,0.16763055,1.00153352,0.15335202,1.00015288,0.01528763
13,1.00069666,0.06966647,1.00144923,0.14492327,1.00475750,0.47575024,1.00054386,0.05438598
14,1.00200634,0.20063434,1.00210573,0.21057339,1.00576258,0.57625842,1.00071606,0.07160587
15,1.00004632,0.00463199,1.00118199,0.11819900,1.00436787,0.43678738,0.99983978,-0.01602247
16,0.99914008,-0.08599232,1.00090038,0.09003832,1.00100734,0.10073413,0.99973478,-0.02652210
17,1.00116605,0.11660509,1.00084607,0.08460727,0.99772123,-0.22787662,0.99970294,-0.02970626
18,1.00107958,0.10795826,1.00013429,0.01342890,0.99463036,-0.53696394,1.00010631,0.01063111
19,0.99970282,-0.02971759,1.00077716,0.07771621,0.99174196,-0.82580386,1.00008241,0.00824122
20,0.99929098,-0.07090195,1.00055367,0.05536683,0.99174767,-0.82523336,0.99997466,-0.00253444
21,0.99914581,-0.08541875,1.00149116,0.14911600,0.99619485,-0.38051522,1.00006455,0.00645467
22,0.99961008,-0.03899232,1.00055946,0.05594622,0.99925140,-0.07486017,1.00090393,0.09039350
23,1.00029499,0.02949941,1.00012866,0.01286584,1.00013817,0.01381695,1.00145885,0.14588464
24,1.00044340,0.04434015,0.99969021,-0.03097937,1.00041796,0.04179573,1.00165513,0.16551272
25,1.00026354,0.02635429,0.99890524,-0.10947591,0.99999647,-0.00035270,1.00148869,0.14886895
26,1.00060992,0.06099189,0.99933588,-0.06641197,0.99978086,-0.02191395,1.00114297,0.11429722
27,1.00038278,0.03827780,0.99887469,-0.11253059,0.99929615,-0.07038472,1.00087511,0.08751123
28,0.99993168,-0.00683188,0.99977764,-0.02223569,0.99898471,-0.10152855,1.00112699,0.11269919
29,0.99952602,-0.04739806,0.99915409,-0.08459109,0.99778967,-0.22103274,1.00087842,0.08784218
30,0.99964069,-0.03593055,0.99877406,-0.12259391,0.99798907,-0.20109255,1.00260712,0.26071176
31,0.99965920,-0.03407958,0.99889245,-0.11075520,0.99901081,-0.09891941,1.00109097,0.10909713
32,0.99977424,-0.02257589,0.99855428,-0.14457223,0.99950385,-0.04961522,0.99966905,-0.03309477
33,1.00023288,0.02328789,0.99862606,-0.13739414,0.99960115,-0.03988535,0.99981675,-0.01832507
34,1.00018765,0.01876468,0.99798537,-0.20146283,1.00001637,0.00163670,0.99998336,-0.00166421
35,0.99940103,-0.05989668,0.99800220,-0.19978034,1.00044475,0.04447539,1.00030814,0.03081419
36,0.99883747,-0.11625285,0.99787780,-0.21222047,1.00085209,0.08520942,0.99996712,-0.00328765
37,0.99893806,-0.10619446,0.99958482,-0.04151819,1.00089113,0.08911269,0.99983142,-0.01685833
38,0.99892410,-0.10758986,0.99986031,-0.01396931,1.00104987,0.10498739,0.99951488,-0.04851229
39,0.99881993,-0.11800717,0.99987695,-0.01230535,1.00100197,0.10019722,0.99945091,-0.05490879
40,0.99904403,-0.09559732,0.99916173,-0.08382675,1.00183352,0.18335229,0.99842595,-0.15740458
41,0.99922205,-0.07779458,0.99863097,-0.13690270,1.00219264,0.21926444,0.99769722,-0.23027806
42,0.99984931,-0.01506941,0.99898818,-0.10118169,1.00186696,0.18669606,0.99759430,-0.24057032
43,1.00009083,0.00908276,0.99885417,-0.11458317,1.00144281,0.14428098,0.99887589,-0.11241126
44,0.99965047,-0.03495265,0.99964036,-0.03596402,1.00120970,0.12096953,0.99954484,-0.04551575
45,0.99965284,-0.03471641,0.99930745,-0.06925480,1.00057838,0.05783831,1.00010802,0.01080173
46,0.99992956,-0.00704351,0.99978424,-0.02157609,1.00154345,0.15434512,0.99985430,-0.01457026
47,0.99970187,-0.02981340,0.99962630,-0.03737008,1.00257624,0.25762399,0.99927988,-0.07201191
