phase,wheel0_factor,wheel0_tooth_error_pct_of_pitch,wheel1_factor,wheel1_tooth_error_pct_of_pitch,wheel2_factor,wheel2_tooth_error_pct_of_pitch,wheel3_factor,wheel3_tooth_error_pct_of_pitch
0,0.99957522,-0.04247797,1.00037036,0.03703605,1.00068524,0.06852361,1.00080113,0.08011332
1,0.99958626,-0.04137447,0.99990116,-0.00988423,1.00005603,0.00560263,1.00049822,0.04982168
2,0.99936577,-0.06342282,0.99959999,-0.04000141,0.99880858,-0.11914153,1.00074597,0.07459705
3,0.99926707,-0.07329333,0.99931027,-0.06897281,0.99796539,-0.20346149,1.00149202,0.14920161
4,0.99959475,-0.04052451,0.99979720,-0.02028017,0.99913044,-0.08695588,1.00094982,0.09498157
5,0.99959045,-0.04095540,0.99928433,-0.07156727,0.99997290,-0.00270996,0.99951420,-0.04858018
6,1.00003614,0.00361416,0.99973438,-0.02656191,0.99924996,-0.07500424,0.99913950,-0.08604997
7,1.00003903,0.00390259,0.99929866,-0.07013439,0.99931164,-0.06883631,0.99921793,-0.07820692
8,0.99994377,-0.00562261,0.99898204,-0.10179608,1.00012726,0.01272593,0.99972151,-0.02784929
9,1.00007156,0.00715635,0.99881366,-0.11863379,1.00130149,0.13014928,0.99986994,-0.01300557
10,0.99992777,-0.00722271,0.99851937,-0.14806331,1.00236978,0.23697833,0.99994744,-0.00525618
11,0.99964959,-0.03504069,0.99843519,-0.15648066,1.00214353,0.21435271,0.99974475,-0.02552544
12,0.99995140,-0.00486001,0.99841373,-0.15862718,1.00050683,0.05068271,0.99946461,-0.05353875
13,1.00019395,0.01939492,0.99861239,-0.13876126,0.99871645,-0.12835466,0.99877117,-0.12288318
14,0.99990293,-0.00970695,0.99869633,-0.13036734,0.99673858,-0.32614193,0.99815887,-0.18411282
15,1.00016850,0.01685036,0.99950481,-0.04951886,0.99559826,-0.44017375,0.99812665,-0.18733519
16,0.99998657,-0.00134346,0.99949074,-0.05092606,0.99523058,-0.47694188,0.99890184,-0.10981631
17,1.00020397,0.02039716,0.99930871,-0.06912946,0.99678288,-0.32171167,0.99953562,-0.04643850
18,1.00038537,0.03853692,0.99888829,-0.11117081,0.99878205,-0.12179454,0.99980824,-0.01917613
19,1.00047260,0.04726011,0.99858690,-0.14130965,0.99973288,-0.02671192,0.99980773,-0.01922733
20,1.00073331,0.07333064,0.99904509,-0.09549127,0.99995845,-0.00415494,0.99942896,-0.05710428
21,1.00048343,0.04834295,0.99928090,-0.07190968,1.00003472,0.00347156,0.99896465,-0.10353520
22,1.00032159,0.03215911,0.99971488,-0.02851185,0.99959085,-0.04091497,0.99911746,-0.08825438
23,1.00090008,0.09000765,0.99957948,-0.04205182,0.99972207,-0.02779281,0.99972300,-0.02769992
24,1.00090439,0.09043911,0.99985517,-0.01448273,0.99946824,-0.05317602,0.99996062,-0.00393803
25,1.00046319,0.04631906,0.99974763,-0.02523653,0.99935683,-0.06431697,0.99995570,-0.00443030
26,1.00116671,0.11667147,0.99996767,-0.00323344,0.99910830,-0.08917029,0.99989376,-0.01062360
27,0.99890469,-0.10953064,0.99977080,-0.02291960,0.99997393,-0.00260652,0.99979887,-0.02011280
28,1.00045041,0.04504146,0.99992089,-0.00791109,1.00029880,0.02988019,0.99977776,-0.02222361
29,1.00072321,0.07232123,1.00023482,0.02348235,1.00038656,0.03865632,0.99969346,-0.03065409
30,1.00004628,0.00462805,1.00021237,0.02123663,1.00030604,0.03060404,0.99979689,-0.02031063
31,0.99995117,-0.00488285,1.00082439,0.08243898,1.00077683,0.07768342,1.00008047,0.00804681
32,1.00013972,0.01397221,1.00188400,0.18839961,1.00150253,0.15025273,0.99996134,-0.00386617
33,0.99967452,-0.03254778,1.00096859,0.09685906,1.00159070,0.15907008,0.99994222,-0.00577770
34,0.99979322,-0.02067755,1.00163697,0.16369732,1.00146311,0.14631053,1.00046652,0.04665157
35,0.99989827,-0.01017327,1.00125661,0.12566127,1.00107831,0.10783124,1.00072759,0.07275852
36,0.99991213,-0.00878670,1.00149654,0.14965405,1.00091515,0.09151493,1.00055243,0.05524299
37,1.00002884,0.00288382,1.00126935,0.12693509,1.00091125,0.09112540,1.00031636,0.03163573
38,1.00032253,0.03225255,1.00160249,0.16024869,1.00122709,0.12270869,1.00030030,0.03002964
39,1.00021056,0.02105642,1.00121516,0.12151598,1.00097553,0.09755313,1.00037401,0.03740061
40,1.00008693,0.00869334,1.00167078,0.16707803,1.00093225,0.09322531,1.00044560,0.04455971
41,0.99980407,-0.01959280,1.00096163,0.09616323,1.00078551,0.07855051,1.00032405,0.03240530
42,0.99954984,-0.04501571,1.00066463,0.06646300,1.00079729,0.07972930,1.00033356,0.03335649
43,0.99944625,-0.05537541,1.00061306,0.06130593,1.00052126,0.05212567,1.00128858,0.12885824
44,0.99962662,-0.03733775,1.00051849,0.05184925,1.00088491,0.08849136,1.00136159,0.13615921
45,0.99966957,-0.03304279,1.00091849,0.09184921,1.00110990,0.11098977,1.00119617,0.11961686
46,0.99950702,-0.04929831,1.00072113,0.07211348,1.00193168,0.19316779,1.00108814,0.10881393
47,0.99936875,-0.06312515,1.00089947,0.08994744,1.00118115,0.11811506,1.00091282,0.09128161
