phase,wheel0_factor,wheel0_tooth_error_pct_of_pitch,wheel1_factor,wheel1_tooth_error_pct_of_pitch,wheel2_factor,wheel2_tooth_error_pct_of_pitch,wheel3_factor,wheel3_tooth_error_pct_of_pitch
0,1.00063506,0.06350580,0.99951561,-0.04843863,0.99977116,-0.02288363,0.99869651,-0.13034945
1,1.00056111,0.05611128,0.99951012,-0.04898833,1.00033615,0.03361545,0.99824243,-0.17575679
2,1.00058157,0.05815714,0.99968347,-0.03165294,1.00074432,0.07443168,0.99840065,-0.15993484
3,1.00157970,0.15796992,0.99986212,-0.01378804,1.00055017,0.05501666,0.99897321,-0.10267859
4,0.99978893,-0.02110689,0.99982379,-0.01762106,1.00001148,0.00114818,0.99958376,-0.04162443
5,1.00057633,0.05763312,1.00022078,0.02207802,0.99913071,-0.08692892,1.00011501,0.01150107
6,1.00089724,0.08972378,1.00098096,0.09809641,0.99865976,-0.13402350,1.00017961,0.01796056
7,1.00037804,0.03780381,1.00042757,0.04275672,0.99861874,-0.13812631,0.99982217,-0.01778257
8,0.99988353,-0.01164664,1.00138795,0.13879499,0.99864134,-0.13586611,0.99969741,-0.03025882
9,0.99979796,-0.02020351,1.00130035,0.13003464,0.99881530,-0.11846963,0.99993653,-0.00634695
10,0.99956185,-0.04381505,1.00134287,0.13428726,0.99943812,-0.05618813,1.00016911,0.01691051
11,0.99965756,-0.03424366,1.00077214,0.07721364,0.99991836,-0.00816382,1.00014330,0.01433026
12,0.99965900,-0.03409951,1.00120780,0.12078041,1.00018498,0.01849826,1.00007540,0.00753972
13,0.99959379,-0.04062134,1.00106628,0.10662752,1.00032728,0.03272850,0.99977748,-0.02225195
14,0.99959060,-0.04093991,1.00152771,0.15277104,1.00065627,0.06562692,0.99982130,-0.01786995
15,0.99994378,-0.00562198,1.00095637,0.09563710,1.00060697,0.06069698,0.99953707,-0.04629322
16,0.99990010,-0.00998961,1.00073751,0.07375145,1.00132121,0.13212138,0.99951132,-0.04886801
17,0.99971895,-0.02810486,1.00042723,0.04272323,1.00170125,0.17012542,0.99964442,-0.03555849
18,0.99968285,-0.03171484,0.99995568,-0.00443178,1.00143641,0.14364112,0.99970320,-0.02968032
19,0.99965574,-0.03442636,1.00020526,0.02052618,1.00089939,0.08993887,0.99956095,-0.04390479
20,0.99956790,-0.04321050,1.00003253,0.00325340,1.00059815,0.05981471,0.99995380,-0.00462033
21,0.99960167,-0.03983268,1.00050836,0.05083593,1.00027474,0.02747433,1.00005989,0.00598866
22,0.99969454,-0.03054604,1.00014119,0.01411944,1.00095252,0.09525158,0.99977707,-0.02229309
23,0.99962030,-0.03796980,1.00009148,0.00914790,1.00163207,0.16320741,0.99942034,-0.05796642
24,0.99926703,-0.07329657,0.99987369,-0.01263055,1.00174307,0.17430749,0.99938552,-0.06144791
25,0.99903257,-0.09674261,0.99949242,-0.05075764,1.00174174,0.17417386,0.99949404,-0.05059605
26,0.99918321,-0.08167891,0.99971655,-0.02834504,1.00144935,0.14493541,0.99973059,-0.02694148
27,0.99923507,-0.07649289,0.99935781,-0.06421902,1.00056077,0.05607670,0.99979746,-0.02025410
28,0.99915033,-0.08496679,0.99989083,-0.01091704,1.00009256,0.00925630,0.99980653,-0.01934694
29,0.99952649,-0.04735128,0.99961013,-0.03898704,0.99980417,-0.01958344,1.00011674,0.01167400
30,0.99958304,-0.04169558,0.99943748,-0.05625173,0.99904380,-0.09561972,1.00052000,0.05199998
31,1.00007952,0.00795179,0.99942302,-0.05769798,0.99939590,-0.06040985,1.00103580,0.10358026
32,1.00009355,0.00935485,0.99925431,-0.07456904,1.00024117,0.02411692,1.00131663,0.13166305
33,1.00003723,0.00372288,0.99927722,-0.07227847,1.00036411,0.03641079,1.00139947,0.13994700
34,1.00017807,0.01780653,0.99892003,-0.10799659,0.99987631,-0.01236898,1.00135221,0.13522106
35,1.00027653,0.02765299,0.99884047,-0.11595317,0.99991127,-0.00887335,1.00112418,0.11241840
36,1.00011056,0.01105618,0.99857042,-0.14295825,1.00091347,0.09134740,1.00099281,0.09928107
37,1.00020172,0.02017166,0.99953414,-0.04658610,1.00291492,0.29149234,1.00164478,0.16447773
38,1.00047558,0.04755807,0.99971902,-0.02809846,1.00426492,0.42649203,1.00161859,0.16185891
39,1.00027585,0.02758465,1.00005521,0.00552079,1.00417232,0.41723237,1.00040989,0.04098884
40,1.00056323,0.05632347,0.99990263,-0.00973748,1.00238797,0.23879702,1.00024708,0.02470790
41,1.00028801,0.02880052,0.99977862,-0.02213752,1.00051712,0.05171226,1.00009195,0.00919471
42,1.00035846,0.03584620,0.99983152,-0.01684761,0.99821629,-0.17837115,1.00004133,0.00413297
43,1.00036292,0.03629168,0.99953100,-0.04690042,0.99470759,-0.52924078,1.00005013,0.00501332
44,1.00046062,0.04606222,0.99979941,-0.02005861,0.99274981,-0.72501853,1.00005016,0.00501619
45,1.00030992,0.03099169,0.99946873,-0.05312699,0.99441205,-0.55879506,0.99985651,-0.01434948
46,1.00032100,0.03210006,0.99962438,-0.03756189,0.99672825,-0.32717468,0.99972737,-0.02726288
47,1.00050137,0.05013750,0.99940581,-0.05941863,0.99856417,-0.14358275,0.99938832,-0.06116832
