phase,wheel0_factor,wheel0_tooth_error_pct_of_pitch,wheel1_factor,wheel1_tooth_error_pct_of_pitch,wheel2_factor,wheel2_tooth_error_pct_of_pitch,wheel3_factor,wheel3_tooth_error_pct_of_pitch
0,0.99977588,-0.02241230,0.99782317,-0.21768327,0.99909848,-0.09015218,0.99988550,-0.01145033
1,1.00061829,0.06182935,0.99749366,-0.25063409,0.99951482,-0.04851772,1.00054008,0.05400786
2,1.00075516,0.07551590,0.99884488,-0.11551215,0.99864775,-0.13522524,1.00005983,0.00598287
3,1.00041273,0.04127305,1.00042705,0.04270518,0.99977901,-0.02209931,0.99930067,-0.06993313
4,1.00067674,0.06767367,1.00004144,0.00414429,1.00121868,0.12186756,0.99875055,-0.12494487
5,1.00031251,0.03125148,0.99911366,-0.08863374,1.00057279,0.05727858,0.99927291,-0.07270886
6,0.99983688,-0.01631243,0.99844159,-0.15584077,0.99907886,-0.09211397,1.00011839,0.01183920
7,0.99942918,-0.05708239,0.99822522,-0.17747799,0.99936328,-0.06367236,1.00062631,0.06263074
8,0.99974104,-0.02589620,0.99895069,-0.10493069,1.00179901,0.17990149,0.99992232,-0.00776813
9,0.99990490,-0.00950991,0.99950893,-0.04910738,1.00549753,0.54975304,0.99945304,-0.05469558
10,1.00000754,0.00075399,0.99992052,-0.00794850,1.00605813,0.60581279,0.99932685,-0.06731513
11,1.00044454,0.04445445,0.99990422,-0.00957834,1.00411650,0.41165010,0.99959723,-0.04027677
12,1.00024222,0.02422202,0.99991158,-0.00884187,1.00043833,0.04383285,0.99962412,-0.03758766
13,0.99923700,-0.07629972,0.99991320,-0.00868045,0.99727976,-0.27202450,0.99962225,-0.03777516
14,0.99872229,-0.12777118,0.99984807,-0.01519346,0.99440467,-0.55953286,1.00016413,0.01641314
15,0.99896297,-0.10370339,0.99958500,-0.04150047,0.99164063,-0.83593710,0.99971216,-0.02878403
16,0.99900243,-0.09975714,0.99987817,-0.01218303,0.99198360,-0.80163970,1.00006409,0.00640871
17,0.99876517,-0.12348264,0.99962845,-0.03715463,0.99682575,-0.31742454,1.00061236,0.06123559
18,0.99904138,-0.09586246,1.00068736,0.06873588,0.99982776,-0.01722429,1.00084395,0.08439481
19,0.99910626,-0.08937380,1.00223310,0.22331022,1.00038068,0.03806803,0.99973775,-0.02622469
20,0.99969653,-0.03034750,1.00183527,0.18352672,1.00022852,0.02285194,0.99966762,-0.03323758
21,0.99984682,-0.01531765,1.00106243,0.10624305,0.99966201,-0.03379869,0.99976953,-0.02304718
22,0.99921432,-0.07856848,1.00185188,0.18518846,0.99966400,-0.03360049,1.00032791,0.03279078
23,0.99919356,-0.08064417,1.00144065,0.14406518,0.99943224,-0.05677639,1.00010955,0.01095514
24,0.99954888,-0.04511191,1.00122211,0.12221087,0.99918628,-0.08137209,0.99990169,-0.00983060
25,0.99944951,-0.05504909,1.00092473,0.09247257,0.99791635,-0.20836527,0.99999682,-0.00031800
26,0.99964022,-0.03597838,1.00181369,0.18136882,0.99839155,-0.16084480,1.00091048,0.09104780
27,1.00041014,0.04101437,1.00197131,0.19713068,0.99956970,-0.04303021,1.00142125,0.14212461
28,1.00016935,0.01693534,1.00197375,0.19737468,0.99974656,-0.02534359,1.00155641,0.15564106
29,1.00003502,0.00350227,1.00089118,0.08911807,0.99943331,-0.05666860,1.00135910,0.13590953
30,0.99986964,-0.01303637,1.00101577,0.10157715,0.99970944,-0.02905590,1.00097791,0.09779073
31,0.99952336,-0.04766410,1.00071475,0.07147476,1.00016295,0.01629536,1.00065915,0.06591524
32,1.00020701,0.02070133,1.00065463,0.06546319,1.00065348,0.06534847,1.00110452,0.11045223
33,1.00089108,0.08910847,1.00073261,0.07326131,1.00049194,0.04919351,1.00110677,0.11067703
34,1.00079848,0.07984788,1.00132171,0.13217146,1.00051314,0.05131358,1.00319402,0.31940247
35,1.00040366,0.04036642,1.00102595,0.10259480,1.00038484,0.03848404,1.00119263,0.11926256
36,1.00089450,0.08944957,1.00017070,0.01707014,1.00146431,0.14643113,0.99942440,-0.05755960
37,1.00120981,0.12098110,0.99965697,-0.03430332,1.00199565,0.19956490,0.99975508,-0.02449225
38,1.00107286,0.10728582,0.99916166,-0.08383390,1.00182512,0.18251210,0.99999966,-0.00003398
39,1.00063053,0.06305319,0.99889567,-0.11043251,1.00131375,0.13137456,1.00033366,0.03336569
40,1.00222109,0.22210912,0.99902996,-0.09700355,1.00084454,0.08445407,0.99977918,-0.02208191
41,0.99997859,-0.00214093,0.99945851,-0.05414946,1.00013265,0.01326530,0.99971024,-0.02897649
42,0.99902308,-0.09769234,1.00008884,0.00888405,1.00174736,0.17473616,0.99942781,-0.05721904
43,1.00164345,0.16434511,0.99871836,-0.12816438,1.00306747,0.30674693,0.99936957,-0.06304310
44,1.00145121,0.14512073,0.99897807,-0.10219335,1.00232034,0.23203421,0.99805433,-0.19456669
45,0.99965796,-0.03420413,0.99866922,-0.13307785,1.00198978,0.19897809,0.99725662,-0.27433839
46,0.99919460,-0.08053986,0.99839365,-0.16063472,1.00122261,0.12226058,0.99734749,-0.26525083
47,0.99912964,-0.08703619,0.99794602,-0.20539767,0.99940410,-0.05958957,0.99905212,-0.09478782
