phase,wheel0_factor,wheel0_tooth_error_pct_of_pitch,wheel1_factor,wheel1_tooth_error_pct_of_pitch,wheel2_factor,wheel2_tooth_error_pct_of_pitch,wheel3_factor,wheel3_tooth_error_pct_of_pitch
0,1.00051322,0.05132196,1.00160321,0.16032139,1.00060128,0.06012763,0.99879468,-0.12053158
1,1.00073865,0.07386486,1.00063848,0.06384832,0.99956012,-0.04398761,0.99807575,-0.19242549
2,1.00056446,0.05644635,1.00047201,0.04720070,0.99939586,-0.06041411,0.99815171,-0.18482917
3,1.00017447,0.01744659,1.00011973,0.01197292,0.99910480,-0.08952002,0.99926613,-0.07338669
4,1.00006183,0.00618251,0.99951807,-0.04819273,0.99889758,-0.11024199,0.99985217,-0.01478269
5,0.99959776,-0.04022437,0.99984319,-0.01568085,0.99996569,-0.00343100,1.00011292,0.01129179
6,1.00010736,0.01073570,0.99955899,-0.04410135,1.00090319,0.09031938,0.99987781,-0.01221917
7,1.00039765,0.03976550,1.00009530,0.00953042,1.00029530,0.02953047,0.99946417,-0.05358327
8,1.00043157,0.04315745,0.99973058,-0.02694153,0.99964113,-0.03588664,0.99919404,-0.08059579
9,1.00011318,0.01131783,0.99928049,-0.07195132,1.00014481,0.01448142,0.99934939,-0.06506117
10,0.99953649,-0.04635109,0.99930423,-0.06957720,1.00255864,0.25586371,0.99950482,-0.04951817
11,0.99912816,-0.08718433,0.99891599,-0.10840103,1.00512092,0.51209159,0.99971217,-0.02878289
12,0.99929509,-0.07049076,0.99883868,-0.11613173,1.00551286,0.55128600,0.99957772,-0.04222763
13,0.99937184,-0.06281577,0.99834688,-0.16531202,1.00293441,0.29344080,0.99956661,-0.04333915
14,0.99924386,-0.07561384,0.99868424,-0.13157634,0.99994237,-0.00576265,0.99961453,-0.03854732
15,0.99936924,-0.06307607,0.99878277,-0.12172324,0.99696591,-0.30340901,0.99978423,-0.02157735
16,0.99971691,-0.02830939,0.99997605,-0.00239549,0.99418065,-0.58193461,0.99978936,-0.02106376
17,1.00007189,0.00718895,0.99987013,-0.01298681,0.99178431,-0.82156945,0.99960871,-0.03912850
18,1.00016334,0.01633366,0.99968375,-0.03162505,0.99353429,-0.64657118,1.00004556,0.00455560
19,0.99985652,-0.01434829,0.99905106,-0.09489401,0.99777565,-0.22243499,1.00003829,0.00382927
20,0.99987822,-0.01217823,0.99882160,-0.11784022,0.99999574,-0.00042599,1.00037893,0.03789289
21,1.00003505,0.00350512,0.99916938,-0.08306204,1.00075464,0.07546356,1.00043340,0.04334050
22,1.00003298,0.00329824,0.99918162,-0.08183823,1.00097268,0.09726756,1.00041252,0.04125249
23,1.00010845,0.01084517,0.99962802,-0.03719791,1.00024368,0.02436763,0.99978854,-0.02114563
24,1.00025524,0.02552441,0.99925834,-0.07416620,0.99999971,-0.00002932,0.99988953,-0.01104676
25,0.99996346,-0.00365441,0.99958037,-0.04196327,0.99926047,-0.07395311,0.99983318,-0.01668161
26,0.99971558,-0.02844242,0.99933119,-0.06688111,0.99836865,-0.16313490,1.00011926,0.01192550
27,0.99955661,-0.04433863,0.99949562,-0.05043840,0.99707524,-0.29247551,1.00014886,0.01488649
28,0.99929230,-0.07077042,0.99940152,-0.05984769,0.99794256,-0.20574393,1.00013439,0.01343886
29,0.99968911,-0.03108860,0.99940642,-0.05935756,0.99884240,-0.11576029,1.00023392,0.02339152
30,1.00018474,0.01847365,0.99972605,-0.02739547,0.99946487,-0.05351314,1.00099339,0.09933884
31,1.00021979,0.02197940,1.00008663,0.00866322,0.99966463,-0.03353672,1.00138457,0.13845689
32,1.00029743,0.02974250,1.00068327,0.06832651,1.00004287,0.00428679,1.00130830,0.13083050
33,1.00058976,0.05897619,1.00172957,0.17295725,1.00052171,0.05217134,1.00105130,0.10513017
34,1.00077078,0.07707776,1.00049252,0.04925192,1.00061957,0.06195657,1.00083901,0.08390066
35,1.00065657,0.06565688,1.00144925,0.14492526,1.00072994,0.07299376,1.00068309,0.06830887
36,1.00064491,0.06449135,1.00108042,0.10804246,1.00060356,0.06035565,1.00103754,0.10375382
37,1.00105397,0.10539685,1.00128201,0.12820087,1.00093103,0.09310338,1.00068810,0.06881028
38,0.99996535,-0.00346499,1.00073574,0.07357444,1.00156573,0.15657298,1.00165637,0.16563693
39,0.99950029,-0.04997147,1.00142580,0.14257971,1.00197140,0.19714039,1.00065540,0.06553957
40,1.00076364,0.07636433,1.00108779,0.10877896,1.00160790,0.16079024,0.99985079,-0.01492104
41,1.00062067,0.06206715,1.00150726,0.15072569,1.00124725,0.12472456,1.00005283,0.00528292
42,0.99944748,-0.05525238,1.00082525,0.08252497,1.00066243,0.06624323,1.00007865,0.00786523
43,0.99915835,-0.08416492,1.00051823,0.05182260,1.00073488,0.07348763,1.00024897,0.02489666
44,0.99922126,-0.07787366,1.00053690,0.05368961,1.00177860,0.17786023,0.99994864,-0.00513609
45,0.99963374,-0.03662613,0.99998662,-0.00133802,1.00241602,0.24160220,0.99979389,-0.02061083
46,1.00004805,0.00480486,1.00066729,0.06672918,1.00174953,0.17495326,0.99944661,-0.05533905
47,1.00024275,0.02427495,1.00059150,0.05915040,1.00141254,0.14125420,0.99952925,-0.04707544
