algorithm,sample_id,sample_type,source_event_id,is_augmented,target_wheels,event_time_s,detected_within_window,delay_s,false_alarm,pre_event_false_alarm,wrong_wheel_false_alarm,alarm_wheels,first_alarm_times_s,candidate_entries
quant_baseline,E07_normal_001,normal,E07,1,,,False,,False,False,False,,,0
quant_baseline,E07_normal_002,normal,E07,1,,,False,,False,False,False,,,0
quant_baseline,E07_normal_003,normal,E07,1,,,False,,False,False,False,,,0
quant_baseline,E07_normal_004,normal,E07,1,,,False,,False,False,False,,,0
quant_baseline,E07_normal_005,normal,E07,1,,,False,,False,False,False,,,0
quant_baseline,E07_normal_006,normal,E07,1,,,False,,False,False,False,,,0
quant_baseline,E07_normal_007,normal,E07,1,,,False,,False,False,False,,,0
quant_baseline,E07_normal_008,normal,E07,1,,,False,,False,False,False,,,0
quant_baseline,E07_normal_009,normal,E07,1,,,False,,False,False,False,,,0
quant_baseline,E07_normal_010,normal,E07,1,,,False,,False,False,False,,,0
quant_baseline,E08_event_000,event,E08,0,RR,40.0,True,0.8599999999999994,False,False,False,RR,RR:40.86000000,1
quant_baseline,E08_event_001,event,E08,1,RR,39.9087179,True,0.8612821000000039,False,False,False,RR,RR:40.77000000,1
quant_baseline,E08_event_002,event,E08,1,RR,39.60486305,True,0.8551369500000021,False,False,False,RR,RR:40.46000000,1
quant_baseline,E08_event_003,event,E08,1,RR,39.90540123,True,0.8545987699999955,False,False,False,RR,RR:40.76000000,1
quant_baseline,E08_event_004,event,E08,1,RR,39.81473749,True,0.8552625100000029,False,False,False,RR,RR:40.67000000,1
quant_baseline,E08_event_005,event,E08,1,RR,39.76877826,True,0.8612217400000048,False,False,False,RR,RR:40.63000000,1
quant_baseline,E08_event_006,event,E08,1,RR,40.38578345,True,0.8642165500000019,False,False,False,RR,RR:41.25000000,1
quant_baseline,E08_event_007,event,E08,1,RR,40.34877222,True,0.8612277800000001,False,False,False,RR,RR:41.21000000,1
quant_baseline,E08_event_008,event,E08,1,RR,39.61286926,True,0.8571307400000023,False,False,False,RR,RR:40.47000000,1
quant_baseline,E08_event_009,event,E08,1,RR,39.8047934,True,0.8552065999999954,False,False,False,RR,RR:40.66000000,1
quant_baseline,E08_event_010,event,E08,1,RR,39.88463094,True,0.855369060000001,False,False,False,RR,RR:40.74000000,1
quant_baseline,E08_event_011,event,E08,1,RR,40.02453966,True,0.8554603400000005,False,False,False,RR,RR:40.88000000,1
quant_baseline,E08_event_012,event,E08,1,RR,40.13146782,True,0.8585321800000045,False,False,False,RR,RR:40.99000000,1
quant_baseline,E08_event_013,event,E08,1,RR,39.57793052,True,0.8620694799999953,False,False,False,RR,RR:40.44000000,1
quant_baseline,E08_event_014,event,E08,1,RR,40.26234276,True,0.8576572399999947,False,False,False,RR,RR:41.12000000,1
quant_baseline,E08_event_015,event,E08,1,RR,40.28253117,True,0.857468830000002,False,False,False,RR,RR:41.14000000,1
quant_baseline,E08_event_016,event,E08,1,RR,40.46616975,True,0.8638302499999995,False,False,False,RR,RR:41.33000000,1
quant_baseline,E08_event_017,event,E08,1,RR,40.24945397,True,0.8605460300000018,False,False,False,RR,RR:41.11000000,1
quant_baseline,E08_event_018,event,E08,1,RR,39.55616256,True,0.8638374400000046,False,False,False,RR,RR:40.42000000,1
quant_baseline,E08_event_019,event,E08,1,RR,40.08354619,True,0.866453810000003,False,False,False,RR,RR:40.95000000,1
quant_baseline,E08_event_020,event,E08,1,RR,39.92985053,True,0.8601494699999961,False,False,False,RR,RR:40.79000000,1
quant_baseline,E08_event_021,event,E08,1,RR,39.582346,True,0.8676540000000017,False,False,False,RR,RR:40.45000000,1
quant_baseline,E08_event_022,event,E08,1,RR,39.70515027,True,0.8648497300000031,False,False,False,RR,RR:40.57000000,1
quant_baseline,E08_event_023,event,E08,1,RR,40.36927303,True,0.8607269699999947,False,False,False,RR,RR:41.23000000,1
quant_baseline,E08_event_024,event,E08,1,RR,39.70093518,True,0.8590648200000004,False,False,False,RR,RR:40.56000000,1
quant_baseline,E08_event_025,event,E08,1,RR,39.82378556,True,0.8562144400000022,False,False,False,RR,RR:40.68000000,1
quant_baseline,E08_event_026,event,E08,1,RR,40.02819553,True,0.8618044700000027,False,False,False,RR,RR:40.89000000,1
quant_baseline,E08_event_027,event,E08,1,RR,40.14870766,True,0.8612923399999985,False,False,False,RR,RR:41.01000000,1
quant_baseline,E08_event_028,event,E08,1,RR,39.82357904,True,0.8564209600000012,False,False,False,RR,RR:40.68000000,1
quant_baseline,E08_event_029,event,E08,1,RR,40.41876417,True,0.8612358299999983,False,False,False,RR,RR:41.28000000,1
quant_baseline,E08_event_030,event,E08,1,RR,39.86702312,True,0.8529768799999999,False,False,False,RR,RR:40.72000000,1
quant_baseline,E08_event_031,event,E08,1,RR,40.15803036,True,0.8619696400000052,False,False,False,RR,RR:41.02000000,1
quant_baseline,E08_event_032,event,E08,1,RR,39.75096301,True,0.8590369899999999,False,False,False,RR,RR:40.61000000,1
quant_baseline,E08_event_033,event,E08,1,RR,39.91661511,True,0.853384890000001,False,False,False,RR,RR:40.77000000,1
quant_baseline,E08_event_034,event,E08,1,RR,39.92273002,True,0.8572699799999981,False,False,False,RR,RR:40.78000000,1
quant_baseline,E08_event_035,event,E08,1,RR,39.84017924,True,0.8598207600000052,False,False,False,RR,RR:40.70000000,1
quant_baseline,E08_event_036,event,E08,1,RR,40.23389284,True,0.8561071600000005,False,False,False,RR,RR:41.09000000,1
quant_baseline,E08_event_037,event,E08,1,RR,40.49532472,True,0.8646752800000002,False,False,False,RR,RR:41.36000000,1
quant_baseline,E08_event_038,event,E08,1,RR,39.50060896,True,0.8593910399999984,False,False,False,RR,RR:40.36000000,1
quant_baseline,E08_event_039,event,E08,1,RR,40.47353283,True,0.8564671699999948,False,False,False,RR,RR:41.33000000,1
quant_baseline,E08_event_040,event,E08,1,RR,40.03363805,True,0.8563619500000001,False,False,False,RR,RR:40.89000000,1
quant_baseline,E08_event_041,event,E08,1,RR,39.80805946,True,0.8619405399999991,False,False,False,RR,RR:40.67000000,1
quant_baseline,E08_event_042,event,E08,1,RR,39.58202987,True,0.8579701299999982,False,False,False,RR,RR:40.44000000,1
quant_baseline,E08_event_043,event,E08,1,RR,39.84036177,True,0.8596382300000016,False,False,False,RR,RR:40.70000000,1
quant_baseline,E08_event_044,event,E08,1,RR,40.28833034,True,0.8616696599999969,False,False,False,RR,RR:41.15000000,1
quant_baseline,E08_event_045,event,E08,1,RR,40.37490499,True,0.8550950099999994,False,False,False,RR,RR:41.23000000,1
quant_baseline,E08_event_046,event,E08,1,RR,40.13991732,True,0.8600826799999979,False,False,False,RR,RR:41.00000000,1
quant_baseline,E08_event_047,event,E08,1,RR,40.04410718,True,0.8658928199999991,False,False,False,RR,RR:40.91000000,1
quant_baseline,E08_event_048,event,E08,1,RR,40.33486914,True,0.8551308599999956,False,False,False,RR,RR:41.19000000,1
quant_baseline,E08_event_049,event,E08,1,RR,40.48722081,True,0.8527791900000068,False,False,False,RR,RR:41.34000000,1
quant_baseline,E08_event_050,event,E08,1,RR,40.37661367,True,0.8633863300000044,False,False,False,RR,RR:41.24000000,1
quant_baseline,E08_normal_001,normal,E08,1,,,False,,False,False,False,,,0
quant_baseline,E08_normal_002,normal,E08,1,,,False,,False,False,False,,,0
quant_baseline,E08_normal_003,normal,E08,1,,,False,,False,False,False,,,0
quant_baseline,E08_normal_004,normal,E08,1,,,False,,False,False,False,,,0
quant_baseline,E08_normal_005,normal,E08,1,,,False,,False,False,False,,,0
quant_baseline,E08_normal_006,normal,E08,1,,,False,,False,False,False,,,0
quant_baseline,E08_normal_007,normal,E08,1,,,False,,False,False,False,,,0
quant_baseline,E08_normal_008,normal,E08,1,,,False,,False,False,False,,,0
quant_baseline,E08_normal_009,normal,E08,1,,,False,,False,False,False,,,0
quant_baseline,E08_normal_010,normal,E08,1,,,False,,False,False,False,,,0
quant_optimized,E01_event_000,event,E01,0,RR,40.0,True,0.6899999999999977,False,False,False,RR,RR:40.69000000,1
quant_optimized,E01_event_001,event,E01,1,RR,39.70690192,True,0.6930980799999986,False,False,False,RR,RR:40.40000000,1
quant_optimized,E01_event_002,event,E01,1,RR,39.70311608,True,0.6868839199999996,False,False,False,RR,RR:40.39000000,1
quant_optimized,E01_event_003,event,E01,1,RR,40.46997068,True,0.6900293199999936,False,False,False,RR,RR:41.16000000,1
quant_optimized,E01_event_004,event,E01,1,RR,39.79423314,True,0.6957668599999991,False,False,False,RR,RR:40.49000000,1
quant_optimized,E01_event_005,event,E01,1,RR,40.02797303,True,0.6920269700000006,False,False,False,RR,RR:40.72000000,1
quant_optimized,E01_event_006,event,E01,1,RR,39.52252928,True,0.6874707200000003,False,False,False,RR,RR:40.21000000,1
quant_optimized,E01_event_007,event,E01,1,RR,40.15807681,True,0.6919231900000042,False,False,False,RR,RR:40.85000000,1
quant_optimized,E01_event_008,event,E01,1,RR,39.81877533,True,0.6912246699999969,False,False,False,RR,RR:40.51000000,1
quant_optimized,E01_event_009,event,E01,1,RR,40.12900819,True,0.6909918099999999,False,False,False,RR,RR:40.82000000,1
quant_optimized,E01_event_010,event,E01,1,RR,39.86703769,True,0.6929623100000057,False,False,False,RR,RR:40.56000000,1
quant_optimized,E01_event_011,event,E01,1,RR,40.06469844,True,0.6853015599999992,False,False,False,RR,RR:40.75000000,1
quant_optimized,E01_event_012,event,E01,1,RR,39.54983753,True,0.6901624700000042,False,False,False,RR,RR:40.24000000,1
quant_optimized,E01_event_013,event,E01,1,RR,39.78462683,True,0.6953731699999963,False,False,False,RR,RR:40.48000000,1
quant_optimized,E01_event_014,event,E01,1,RR,39.80762967,True,0.6823703300000048,False,False,False,RR,RR:40.49000000,1
quant_optimized,E01_event_015,event,E01,1,RR,39.57249169,True,0.6875083099999983,False,False,False,RR,RR:40.26000000,1
quant_optimized,E01_event_016,event,E01,1,RR,40.40790077,True,0.6920992300000037,False,False,False,RR,RR:41.10000000,1
quant_optimized,E01_event_017,event,E01,1,RR,39.61183212,True,0.6881678799999946,False,False,False,RR,RR:40.30000000,1
quant_optimized,E01_event_018,event,E01,1,RR,40.35930896,True,0.6906910399999973,False,False,False,RR,RR:41.05000000,1
quant_optimized,E01_event_019,event,E01,1,RR,40.09442087,True,0.6955791299999987,False,False,False,RR,RR:40.79000000,1
quant_optimized,E01_event_020,event,E01,1,RR,39.62349449,True,0.6865055100000035,False,False,False,RR,RR:40.31000000,1
quant_optimized,E01_event_021,event,E01,1,RR,39.55078355,True,0.6892164500000035,False,False,False,RR,RR:40.24000000,1
quant_optimized,E01_event_022,event,E01,1,RR,39.82906206,True,0.6909379400000049,False,False,False,RR,RR:40.52000000,1
quant_optimized,E01_event_023,event,E01,1,RR,40.3103169,True,0.6996831000000014,False,False,False,RR,RR:41.01000000,1
quant_optimized,E01_event_024,event,E01,1,RR,40.20643883,True,0.6935611699999953,False,False,False,RR,RR:40.90000000,1
quant_optimized,E01_event_025,event,E01,1,RR,39.66083896,True,0.6891610400000019,False,False,False,RR,RR:40.35000000,1
quant_optimized,E01_event_026,event,E01,1,RR,40.13871351,True,0.691286489999996,False,False,False,RR,RR:40.83000000,1
quant_optimized,E01_event_027,event,E01,1,RR,39.61753903,True,0.6924609699999991,False,False,False,RR,RR:40.31000000,1
quant_optimized,E01_event_028,event,E01,1,RR,40.46032259,True,0.6896774100000016,False,False,False,RR,RR:41.15000000,1
quant_optimized,E01_event_029,event,E01,1,RR,39.74097946,True,0.6890205400000013,False,False,False,RR,RR:40.43000000,1
quant_optimized,E01_event_030,event,E01,1,RR,39.87912335,True,0.6908766499999999,False,False,False,RR,RR:40.57000000,1
quant_optimized,E01_event_031,event,E01,1,RR,40.24110778,True,0.6888922199999996,False,False,False,RR,RR:40.93000000,1
quant_optimized,E01_event_032,event,E01,1,RR,40.14073306,True,0.689266939999996,False,False,False,RR,RR:40.83000000,1
quant_optimized,E01_event_033,event,E01,1,RR,40.27018056,True,0.6898194400000008,False,False,False,RR,RR:40.96000000,1
quant_optimized,E01_event_034,event,E01,1,RR,40.32720304,True,0.6927969600000026,False,False,False,RR,RR:41.02000000,1
quant_optimized,E01_event_035,event,E01,1,RR,39.80579469,True,0.694205310000001,False,False,False,RR,RR:40.50000000,1
quant_optimized,E01_event_036,event,E01,1,RR,39.74682181,True,0.6831781899999996,False,False,False,RR,RR:40.43000000,1
quant_optimized,E01_event_037,event,E01,1,RR,39.89442308,True,0.6855769199999955,False,False,False,RR,RR:40.58000000,1
quant_optimized,E01_event_038,event,E01,1,RR,40.26524779,True,0.6947522100000043,False,False,False,RR,RR:40.96000000,1
quant_optimized,E01_event_039,event,E01,1,RR,40.20188733,True,0.6881126700000024,False,False,False,RR,RR:40.89000000,1
quant_optimized,E01_event_040,event,E01,1,RR,39.6249637,True,0.6850363000000002,False,False,False,RR,RR:40.31000000,1
quant_optimized,E01_event_041,event,E01,1,RR,39.99582397,True,0.6841760300000033,False,False,False,RR,RR:40.68000000,1
quant_optimized,E01_event_042,event,E01,1,RR,39.64775301,True,0.692246990000001,False,False,False,RR,RR:40.34000000,1
quant_optimized,E01_event_043,event,E01,1,RR,40.49525187,True,0.6947481300000007,False,False,False,RR,RR:41.19000000,1
quant_optimized,E01_event_044,event,E01,1,RR,40.45064796,True,0.6893520400000028,False,False,False,RR,RR:41.14000000,1
quant_optimized,E01_event_045,event,E01,1,RR,40.32545465,True,0.6845453500000005,False,False,False,RR,RR:41.01000000,1
quant_optimized,E01_event_046,event,E01,1,RR,39.79529757,True,0.6947024299999995,False,False,False,RR,RR:40.49000000,1
quant_optimized,E01_event_047,event,E01,1,RR,40.09292846,True,0.697071539999996,False,False,False,RR,RR:40.79000000,1
quant_optimized,E01_event_048,event,E01,1,RR,39.71482544,True,0.6951745599999981,False,False,False,RR,RR:40.41000000,1
quant_optimized,E01_event_049,event,E01,1,RR,39.64347349,True,0.6865265100000002,False,False,False,RR,RR:40.33000000,1
quant_optimized,E01_event_050,event,E01,1,RR,39.97363719,True,0.6963628100000037,False,False,False,RR,RR:40.67000000,1
quant_optimized,E01_normal_001,normal,E01,1,,,False,,False,False,False,,,0
quant_optimized,E01_normal_002,normal,E01,1,,,False,,False,False,False,,,2
quant_optimized,E01_normal_003,normal,E01,1,,,False,,False,False,False,,,0
quant_optimized,E01_normal_004,normal,E01,1,,,False,,False,False,False,,,0
quant_optimized,E01_normal_005,normal,E01,1,,,False,,False,False,False,,,0
quant_optimized,E01_normal_006,normal,E01,1,,,False,,False,False,False,,,0
quant_optimized,E01_normal_007,normal,E01,1,,,False,,False,False,False,,,0
quant_optimized,E01_normal_008,normal,E01,1,,,False,,False,False,False,,,0
quant_optimized,E01_normal_009,normal,E01,1,,,False,,False,False,False,,,2
quant_optimized,E01_normal_010,normal,E01,1,,,False,,False,False,False,,,0
quant_optimized,E02_event_000,event,E02,0,RR,40.0,True,0.6599999999999966,False,False,False,RR,RR:40.66000000,1
quant_optimized,E02_event_001,event,E02,1,RR,39.63958261,True,0.6604173899999992,False,False,False,RR,RR:40.30000000,1
quant_optimized,E02_event_002,event,E02,1,RR,40.03661103,True,0.6633889699999997,False,False,False,RR,RR:40.70000000,1
quant_optimized,E02_event_003,event,E02,1,RR,39.9893786,True,0.6606213999999966,False,False,False,RR,RR:40.65000000,1
quant_optimized,E02_event_004,event,E02,1,RR,40.08294955,True,0.6570504499999998,False,False,False,RR,RR:40.74000000,1
quant_optimized,E02_event_005,event,E02,1,RR,40.03581871,True,0.6641812900000019,False,False,False,RR,RR:40.70000000,1
quant_optimized,E02_event_006,event,E02,1,RR,40.38409835,True,0.655901649999997,False,False,False,RR,RR:41.04000000,1
quant_optimized,E02_event_007,event,E02,1,RR,40.13971781,True,0.6602821899999967,False,False,False,RR,RR:40.80000000,1
quant_optimized,E02_event_008,event,E02,1,RR,39.53379653,True,0.6562034700000012,False,False,False,RR,RR:40.19000000,1
quant_optimized,E02_event_009,event,E02,1,RR,39.66275376,True,0.6572462399999992,False,False,False,RR,RR:40.32000000,1
quant_optimized,E02_event_010,event,E02,1,RR,39.84631686,True,0.6536831399999983,False,False,False,RR,RR:40.50000000,1
quant_optimized,E02_event_011,event,E02,1,RR,40.08052473,True,0.6594752700000015,False,False,False,RR,RR:40.74000000,1
quant_optimized,E02_event_012,event,E02,1,RR,39.70724744,True,0.6627525599999942,False,False,False,RR,RR:40.37000000,1
quant_optimized,E02_event_013,event,E02,1,RR,40.15041291,True,0.6595870900000023,False,False,False,RR,RR:40.81000000,1
quant_optimized,E02_event_014,event,E02,1,RR,40.40985579,True,0.6601442099999986,False,False,False,RR,RR:41.07000000,1
quant_optimized,E02_event_015,event,E02,1,RR,40.13057125,True,0.6494287499999984,False,False,False,RR,RR:40.78000000,1
quant_optimized,E02_event_016,event,E02,1,RR,40.24567359,True,0.6543264099999959,False,False,False,RR,RR:40.90000000,1
quant_optimized,E02_event_017,event,E02,1,RR,39.97659866,True,0.653401340000002,False,False,False,RR,RR:40.63000000,1
quant_optimized,E02_event_018,event,E02,1,RR,39.61326397,True,0.6567360300000047,False,False,False,RR,RR:40.27000000,1
quant_optimized,E02_event_019,event,E02,1,RR,39.75436282,True,0.6656371800000045,False,False,False,RR,RR:40.42000000,1
quant_optimized,E02_event_020,event,E02,1,RR,39.88116103,True,0.6588389699999979,False,False,False,RR,RR:40.54000000,1
quant_optimized,E02_event_021,event,E02,1,RR,40.02214928,True,0.657850719999999,False,False,False,RR,RR:40.68000000,1
quant_optimized,E02_event_022,event,E02,1,RR,40.2130071,True,0.6569928999999988,False,False,False,RR,RR:40.87000000,1
quant_optimized,E02_event_023,event,E02,1,RR,39.92045702,True,0.6595429799999977,False,False,False,RR,RR:40.58000000,1
quant_optimized,E02_event_024,event,E02,1,RR,39.58793981,True,0.9920601899999966,False,False,False,RR,RR:40.58000000,2
quant_optimized,E02_event_025,event,E02,1,RR,39.6605519,True,0.6594480999999988,False,False,False,RR,RR:40.32000000,1
quant_optimized,E02_event_026,event,E02,1,RR,39.73378991,True,0.6562100900000019,False,False,False,RR,RR:40.39000000,1
quant_optimized,E02_event_027,event,E02,1,RR,40.27283373,True,0.6571662699999976,False,False,False,RR,RR:40.93000000,1
quant_optimized,E02_event_028,event,E02,1,RR,40.15971877,True,0.6602812300000025,False,False,False,RR,RR:40.82000000,1
quant_optimized,E02_event_029,event,E02,1,RR,39.7665608,True,0.6534392000000011,False,False,False,RR,RR:40.42000000,1
quant_optimized,E02_event_030,event,E02,1,RR,39.91358598,True,0.6564140199999997,False,False,False,RR,RR:40.57000000,1
quant_optimized,E02_event_031,event,E02,1,RR,40.07689915,True,0.6531008499999942,False,False,False,RR,RR:40.73000000,1
quant_optimized,E02_event_032,event,E02,1,RR,39.7841606,True,0.6558393999999979,False,False,False,RR,RR:40.44000000,1
quant_optimized,E02_event_033,event,E02,1,RR,39.99097049,True,0.6690295099999943,False,False,False,RR,RR:40.66000000,1
quant_optimized,E02_event_034,event,E02,1,RR,39.94491022,True,0.6550897800000044,False,False,False,RR,RR:40.60000000,1
quant_optimized,E02_event_035,event,E02,1,RR,40.13711474,True,0.6528852599999979,False,False,False,RR,RR:40.79000000,1
quant_optimized,E02_event_036,event,E02,1,RR,39.82801391,True,0.6619860899999992,False,False,False,RR,RR:40.49000000,1
quant_optimized,E02_event_037,event,E02,1,RR,39.73440298,True,0.6555970200000019,False,False,False,RR,RR:40.39000000,1
quant_optimized,E02_event_038,event,E02,1,RR,39.73286983,True,0.6671301700000001,False,False,False,RR,RR:40.40000000,1
quant_optimized,E02_event_039,event,E02,1,RR,39.63032949,True,0.659670509999998,False,False,False,RR,RR:40.29000000,1
quant_optimized,E02_event_040,event,E02,1,RR,39.71898816,True,0.7510118399999968,False,False,False,RR,RR:40.47000000,1
quant_optimized,E02_event_041,event,E02,1,RR,39.85196142,True,0.6580385799999959,False,False,False,RR,RR:40.51000000,1
quant_optimized,E02_event_042,event,E02,1,RR,40.02564206,True,0.664357939999995,False,False,False,RR,RR:40.69000000,1
quant_optimized,E02_event_043,event,E02,1,RR,39.6571403,True,0.6528597000000005,False,False,False,RR,RR:40.31000000,1
quant_optimized,E02_event_044,event,E02,1,RR,40.324265,True,0.655735,False,False,False,RR,RR:40.98000000,1
quant_optimized,E02_event_045,event,E02,1,RR,40.24098484,True,0.6590151599999956,False,False,False,RR,RR:40.90000000,1
quant_optimized,E02_event_046,event,E02,1,RR,39.83536691,True,0.6546330900000044,False,False,False,RR,RR:40.49000000,1
quant_optimized,E02_event_047,event,E02,1,RR,39.57836884,True,0.6616311599999989,False,False,False,RR,RR:40.24000000,1
quant_optimized,E02_event_048,event,E02,1,RR,39.87658602,True,0.6634139800000014,False,False,False,RR,RR:40.54000000,1
quant_optimized,E02_event_049,event,E02,1,RR,40.29446304,True,0.6655369600000043,False,False,False,RR,RR:40.96000000,1
quant_optimized,E02_event_050,event,E02,1,RR,39.99042997,True,0.6595700299999976,False,False,False,RR,RR:40.65000000,1
quant_optimized,E02_normal_001,normal,E02,1,,,False,,False,False,False,,,0
quant_optimized,E02_normal_002,normal,E02,1,,,False,,False,False,False,,,0
quant_optimized,E02_normal_003,normal,E02,1,,,False,,False,False,False,,,1
quant_optimized,E02_normal_004,normal,E02,1,,,False,,False,False,False,,,0
quant_optimized,E02_normal_005,normal,E02,1,,,False,,False,False,False,,,0
quant_optimized,E02_normal_006,normal,E02,1,,,False,,False,False,False,,,0
quant_optimized,E02_normal_007,normal,E02,1,,,False,,False,False,False,,,1
quant_optimized,E02_normal_008,normal,E02,1,,,False,,False,False,False,,,1
quant_optimized,E02_normal_009,normal,E02,1,,,False,,False,False,False,,,0
quant_optimized,E02_normal_010,normal,E02,1,,,False,,False,False,False,,,0
quant_optimized,E03_event_000,event,E03,0,RR,40.0,True,0.7299999999999969,False,False,False,RR,RR:40.73000000,1
quant_optimized,E03_event_001,event,E03,1,RR,40.4686762,True,0.7413238000000035,False,False,False,RR,RR:41.21000000,1
quant_optimized,E03_event_002,event,E03,1,RR,40.11882785,True,0.731172149999999,False,False,False,RR,RR:40.85000000,1
quant_optimized,E03_event_003,event,E03,1,RR,39.92609743,True,0.7339025699999979,False,False,False,RR,RR:40.66000000,1
quant_optimized,E03_event_004,event,E03,1,RR,40.39703467,True,0.722965330000001,False,False,False,RR,RR:41.12000000,1
quant_optimized,E03_event_005,event,E03,1,RR,39.70285555,True,0.7371444499999953,False,False,False,RR,RR:40.44000000,1
quant_optimized,E03_event_006,event,E03,1,RR,39.56778267,True,0.7322173299999974,False,False,False,RR,RR:40.30000000,1
quant_optimized,E03_event_007,event,E03,1,RR,39.79042816,True,0.7295718400000055,False,False,False,RR,RR:40.52000000,1
quant_optimized,E03_event_008,event,E03,1,RR,40.3096517,True,0.7403482999999937,False,False,False,RR,RR:41.05000000,1
quant_optimized,E03_event_009,event,E03,1,RR,39.52862284,True,0.721377160000003,False,False,False,RR,RR:40.25000000,1
quant_optimized,E03_event_010,event,E03,1,RR,39.64176354,True,0.728236459999998,False,False,False,RR,RR:40.37000000,1
quant_optimized,E03_event_011,event,E03,1,RR,39.62245896,True,0.7275410399999984,False,False,False,RR,RR:40.35000000,1
quant_optimized,E03_event_012,event,E03,1,RR,39.93727892,True,0.7427210800000026,False,False,False,RR,RR:40.68000000,1
quant_optimized,E03_event_013,event,E03,1,RR,39.62503757,True,0.744962429999994,False,False,False,RR,RR:40.37000000,1
quant_optimized,E03_event_014,event,E03,1,RR,40.16805618,True,0.7319438199999979,False,False,False,RR,RR:40.90000000,1
quant_optimized,E03_event_015,event,E03,1,RR,40.03443911,True,0.7355608900000021,False,False,False,RR,RR:40.77000000,1
quant_optimized,E03_event_016,event,E03,1,RR,39.88270995,True,0.7072900500000046,False,False,False,RR,RR:40.59000000,1
quant_optimized,E03_event_017,event,E03,1,RR,40.02501801,True,0.7049819900000003,False,False,False,RR,RR:40.73000000,1
quant_optimized,E03_event_018,event,E03,1,RR,39.84385418,True,0.7261458199999993,False,False,False,RR,RR:40.57000000,1
quant_optimized,E03_event_019,event,E03,1,RR,39.57129779,True,0.7187022099999965,False,False,False,RR,RR:40.29000000,1
quant_optimized,E03_event_020,event,E03,1,RR,39.69246577,True,0.7275342300000034,False,False,False,RR,RR:40.42000000,1
quant_optimized,E03_event_021,event,E03,1,RR,40.49872825,True,0.7312717499999977,False,False,False,RR,RR:41.23000000,1
quant_optimized,E03_event_022,event,E03,1,RR,40.00428971,True,0.7457102899999981,False,False,False,RR,RR:40.75000000,1
quant_optimized,E03_event_023,event,E03,1,RR,39.68903888,True,0.7309611200000035,False,False,False,RR,RR:40.42000000,1
quant_optimized,E03_event_024,event,E03,1,RR,39.92453307,True,0.7354669299999941,False,False,False,RR,RR:40.66000000,1
quant_optimized,E03_event_025,event,E03,1,RR,40.08224634,True,0.7177536599999996,False,False,False,RR,RR:40.80000000,1
quant_optimized,E03_event_026,event,E03,1,RR,40.19013556,True,0.7298644400000001,False,False,False,RR,RR:40.92000000,1
quant_optimized,E03_event_027,event,E03,1,RR,39.70405397,True,0.745946030000006,False,False,False,RR,RR:40.45000000,1
quant_optimized,E03_event_028,event,E03,1,RR,40.26119452,True,0.7288054800000054,False,False,False,RR,RR:40.99000000,1
quant_optimized,E03_event_029,event,E03,1,RR,40.34092361,True,0.739076390000001,False,False,False,RR,RR:41.08000000,1
quant_optimized,E03_event_030,event,E03,1,RR,40.37965559,True,0.7303444100000007,False,False,False,RR,RR:41.11000000,1
quant_optimized,E03_event_031,event,E03,1,RR,39.87483927,True,0.7251607299999989,False,False,False,RR,RR:40.60000000,1
quant_optimized,E03_event_032,event,E03,1,RR,40.16596358,True,0.7440364199999934,False,False,False,RR,RR:40.91000000,1
quant_optimized,E03_event_033,event,E03,1,RR,39.98740494,True,0.7425950599999993,False,False,False,RR,RR:40.73000000,1
quant_optimized,E03_event_034,event,E03,1,RR,39.90248344,True,0.7375165600000031,False,False,False,RR,RR:40.64000000,1
quant_optimized,E03_event_035,event,E03,1,RR,40.17664061,True,0.7333593899999968,False,False,False,RR,RR:40.91000000,1
quant_optimized,E03_event_036,event,E03,1,RR,39.92884026,True,0.7211597399999974,False,False,False,RR,RR:40.65000000,1
quant_optimized,E03_event_037,event,E03,1,RR,39.89918463,True,0.730815370000002,False,False,False,RR,RR:40.63000000,1
quant_optimized,E03_event_038,event,E03,1,RR,40.41320964,True,0.7267903600000025,False,False,False,RR,RR:41.14000000,1
quant_optimized,E03_event_039,event,E03,1,RR,39.95756395,True,0.7224360499999989,False,False,False,RR,RR:40.68000000,1
quant_optimized,E03_event_040,event,E03,1,RR,39.61915205,True,0.7408479500000027,False,False,False,RR,RR:40.36000000,1
quant_optimized,E03_event_041,event,E03,1,RR,40.47187334,True,0.7181266599999958,False,False,False,RR,RR:41.19000000,1
quant_optimized,E03_event_042,event,E03,1,RR,40.06269174,True,0.7273082600000009,False,False,False,RR,RR:40.79000000,1
quant_optimized,E03_event_043,event,E03,1,RR,39.51524072,True,0.7447592799999967,False,False,False,RR,RR:40.26000000,1
quant_optimized,E03_event_044,event,E03,1,RR,40.03690266,True,0.7330973400000005,False,False,False,RR,RR:40.77000000,1
quant_optimized,E03_event_045,event,E03,1,RR,40.45994654,True,0.7400534600000057,False,False,False,RR,RR:41.20000000,1
quant_optimized,E03_event_046,event,E03,1,RR,39.54197071,True,0.7480292899999981,False,False,False,RR,RR:40.29000000,1
quant_optimized,E03_event_047,event,E03,1,RR,40.45712488,True,0.7428751200000008,False,False,False,RR,RR:41.20000000,1
quant_optimized,E03_event_048,event,E03,1,RR,40.36310329,True,0.7468967100000015,False,False,False,RR,RR:41.11000000,1
quant_optimized,E03_event_049,event,E03,1,RR,39.7509628,True,0.7390371999999985,False,False,False,RR,RR:40.49000000,1
