phase,wheel0_factor,wheel0_tooth_error_pct_of_pitch,wheel1_factor,wheel1_tooth_error_pct_of_pitch,wheel2_factor,wheel2_tooth_error_pct_of_pitch,wheel3_factor,wheel3_tooth_error_pct_of_pitch
0,1.00009385,0.00938475,0.99941829,-0.05817061,0.99952223,-0.04777663,0.99982984,-0.01701576
1,1.00124886,0.12488575,0.99977874,-0.02212614,0.99935556,-0.06444416,0.99999105,-0.00089453
2,0.99858125,-0.14187454,0.99938586,-0.06141419,1.00008448,0.00844786,1.00004821,0.00482062
3,1.00003715,0.00371463,0.99986459,-0.01354083,1.00240081,0.24008098,1.00010906,0.01090590
4,1.00103267,0.10326692,1.00087264,0.08726357,1.00454291,0.45429072,0.99984300,-0.01570019
5,1.00017915,0.01791466,1.00071902,0.07190184,1.00457556,0.45755596,0.99964723,-0.03527740
6,0.99946314,-0.05368599,1.00036384,0.03638390,1.00199029,0.19902919,0.99880895,-0.11910540
7,0.99960862,-0.03913826,1.00095963,0.09596283,1.00024327,0.02432729,0.99822406,-0.17759365
8,0.99954897,-0.04510288,1.00068302,0.06830219,0.99690897,-0.30910277,0.99827336,-0.17266379
9,0.99997144,-0.00285609,1.00039349,0.03934898,0.99414122,-0.58587829,0.99931202,-0.06879800
10,1.00047927,0.04792656,1.00032057,0.03205750,0.99223153,-0.77684746,0.99976439,-0.02356110
11,1.00049259,0.04925889,1.00092285,0.09228493,0.99496495,-0.50350458,1.00038151,0.03815136
12,1.00022340,0.02234041,1.00106137,0.10613678,0.99909725,-0.09027472,1.00045398,0.04539766
13,1.00060410,0.06040988,1.00103078,0.10307786,1.00061009,0.06100935,1.00006055,0.00605458
14,0.99998675,-0.00132534,1.00027587,0.02758677,1.00105705,0.10570473,0.99962521,-0.03747894
15,0.99957724,-0.04227596,1.00034228,0.03422827,1.00109678,0.10967804,0.99996979,-0.00302111
16,0.99963747,-0.03625296,1.00003973,0.00397343,1.00036403,0.03640284,1.00051621,0.05162089
17,0.99988967,-0.01103291,1.00022841,0.02284080,1.00019109,0.01910940,1.00068847,0.06884669
18,0.99993139,-0.00686105,1.00028703,0.02870333,0.99949483,-0.05051669,1.00018587,0.01858744
19,1.00036465,0.03646503,1.00085411,0.08541068,0.99897368,-0.10263181,1.00008522,0.00852197
20,1.00070179,0.07017917,1.00070100,0.07009987,0.99807603,-0.19239667,1.00003009,0.00300939
21,1.00040630,0.04063022,1.00028665,0.02866531,0.99871204,-0.12879558,0.99991868,-0.00813153
22,0.99951353,-0.04864700,0.99997589,-0.00241149,0.99946034,-0.05396632,0.99979824,-0.02017577
23,0.99939787,-0.06021264,0.99968501,-0.03149902,0.99999463,-0.00053745,0.99972555,-0.02744537
24,0.99965262,-0.03473774,0.99946286,-0.05371391,0.99992225,-0.00777525,1.00007373,0.00737302
25,0.99892252,-0.10774788,0.99938252,-0.06174761,0.99994808,-0.00519177,0.99980708,-0.01929172
26,0.99915570,-0.08443014,0.99984522,-0.01547818,1.00036707,0.03670652,0.99996405,-0.00359453
27,0.99974805,-0.02519498,1.00060632,0.06063153,1.00077919,0.07791886,1.00019917,0.01991705
28,0.99960573,-0.03942708,0.99937484,-0.06251605,1.00118384,0.11838364,1.00034780,0.03477967
29,0.99999298,-0.00070186,0.99974583,-0.02541663,1.00103752,0.10375231,0.99957269,-0.04273113
30,0.99970200,-0.02979992,0.99947902,-0.05209760,1.00174106,0.17410615,0.99924702,-0.07529833
31,0.99938776,-0.06122392,0.99928535,-0.07146498,1.00187047,0.18704728,0.99913876,-0.08612447
32,0.99972818,-0.02718225,0.99881542,-0.11845830,1.00118335,0.11833489,0.99961042,-0.03895812
33,0.99998315,-0.00168460,0.99872022,-0.12797829,1.00055328,0.05532759,0.99976624,-0.02337604
34,0.99983959,-0.01604144,0.99841222,-0.15877845,1.00026310,0.02631012,0.99988540,-0.01145961
35,1.00012877,0.01287730,0.99958222,-0.04177844,0.99947491,-0.05250917,1.00008738,0.00873756
36,1.00061334,0.06133404,1.00059255,0.05925484,1.00005772,0.00577236,1.00059436,0.05943551
37,0.99999661,-0.00033893,1.00038533,0.03853315,1.00120023,0.12002291,1.00086316,0.08631621
38,1.00009230,0.00923007,0.99987796,-0.01220413,1.00200624,0.20062373,1.00086902,0.08690216
39,0.99964771,-0.03522865,0.99928927,-0.07107327,1.00153816,0.15381554,1.00079076,0.07907638
40,0.99981191,-0.01880865,0.99923673,-0.07632684,1.00146550,0.14654959,1.00067884,0.06788370
41,1.00002786,0.00278600,0.99947580,-0.05241951,1.00055841,0.05584092,1.00044655,0.04465488
42,1.00047432,0.04743199,1.00002474,0.00247414,0.99974613,-0.02538660,1.00059777,0.05977707
43,1.00046643,0.04664314,1.00012751,0.01275122,0.99948568,-0.05143221,1.00041128,0.04112841
44,1.00051839,0.05183926,1.00008360,0.00836025,0.99869468,-0.13053217,1.00184456,0.18445636
45,1.00062521,0.06252087,1.00000615,0.00061549,0.99864131,-0.13586919,1.00052862,0.05286186
46,1.00057095,0.05709486,0.99981563,-0.01843717,0.99983382,-0.01661773,0.99957555,-0.04244542
47,1.00033679,0.03367925,0.99992202,-0.00779782,1.00035838,0.03583846,0.99980926,-0.01907442
