phase,wheel0_factor,wheel0_tooth_error_pct_of_pitch,wheel1_factor,wheel1_tooth_error_pct_of_pitch,wheel2_factor,wheel2_tooth_error_pct_of_pitch,wheel3_factor,wheel3_tooth_error_pct_of_pitch
0,0.99991533,-0.00846650,0.99910156,-0.08984430,0.99984328,-0.01567189,0.99993093,-0.00690699
1,0.99968424,-0.03157639,0.99933950,-0.06604998,0.99858613,-0.14138742,0.99985045,-0.01495547
2,0.99970640,-0.02935993,0.99920774,-0.07922578,0.99746429,-0.25357101,0.99982093,-0.01790717
3,0.99966954,-0.03304626,0.99916849,-0.08315123,0.99688213,-0.31178720,0.99962299,-0.03770101
4,0.99974672,-0.02532842,0.99926876,-0.07312401,0.99702010,-0.29798998,0.99979010,-0.02098953
5,0.99981151,-0.01884853,0.99948860,-0.05113997,0.99789531,-0.21046878,1.00003586,0.00358590
6,0.99994767,-0.00523322,0.99960838,-0.03916228,0.99884203,-0.11579685,1.00013492,0.01349173
7,0.99998490,-0.00151028,0.99943149,-0.05685133,0.99961465,-0.03853493,1.00015804,0.01580395
8,0.99997990,-0.00201046,0.99929367,-0.07063341,1.00003869,0.00386869,1.00051974,0.05197354
9,1.00033044,0.03304417,0.99910166,-0.08983423,1.00028947,0.02894746,1.00085983,0.08598264
10,1.00005586,0.00558561,0.99935107,-0.06489343,1.00057452,0.05745175,1.00085615,0.08561485
11,1.00038202,0.03820150,0.99935878,-0.06412183,1.00042436,0.04243573,1.00050242,0.05024244
12,1.00063558,0.06355752,0.99973845,-0.02615532,0.99993161,-0.00683887,1.00034038,0.03403849
13,1.00080170,0.08016957,0.99970773,-0.02922664,0.99992398,-0.00760213,1.00040916,0.04091577
14,1.00009291,0.00929054,0.99965836,-0.03416432,1.00040520,0.04052014,1.00057433,0.05743307
15,1.00021948,0.02194780,0.99987072,-0.01292831,1.00059330,0.05932975,1.00048246,0.04824649
16,1.00046315,0.04631535,0.99970616,-0.02938396,1.00059285,0.05928500,1.00051783,0.05178301
17,1.00020864,0.02086444,1.00003028,0.00302791,1.00083945,0.08394480,1.00030161,0.03016079
18,0.99985696,-0.01430358,1.00004649,0.00464908,1.00112754,0.11275360,1.00011356,0.01135579
19,1.00015427,0.01542730,0.99990587,-0.00941267,1.00110106,0.11010583,1.00006812,0.00681178
20,1.00045149,0.04514868,1.00013036,0.01303618,1.00131353,0.13135349,1.00011813,0.01181315
21,0.99984895,-0.01510478,1.00042232,0.04223230,1.00141512,0.14151207,1.00024306,0.02430572
22,1.00034893,0.03489347,1.00085584,0.08558397,1.00130066,0.13006618,1.00004430,0.00442973
23,1.00030755,0.03075539,1.00066356,0.06635554,1.00140788,0.14078783,0.99984283,-0.01571716
24,1.00034350,0.03435028,1.00085056,0.08505554,1.00137048,0.13704771,0.99986289,-0.01371138
25,1.00019340,0.01933980,1.00055043,0.05504314,1.00058716,0.05871608,0.99986209,-0.01379096
26,1.00029561,0.02956070,1.00057286,0.05728612,1.00007131,0.00713081,0.99974056,-0.02594371
27,1.00021907,0.02190696,1.00081186,0.08118607,1.00012560,0.01256038,0.99945483,-0.05451670
28,1.00020450,0.02045001,1.00081397,0.08139732,0.99975784,-0.02421605,0.99950618,-0.04938211
29,1.00032866,0.03286564,1.00105927,0.10592715,0.99976614,-0.02338605,0.99960655,-0.03934541
30,1.00015872,0.01587180,1.00074727,0.07472731,1.00064973,0.06497265,0.99977089,-0.02291149
31,0.99995794,-0.00420615,1.00079119,0.07911896,1.00125106,0.12510585,0.99967713,-0.03228665
32,0.99995669,-0.00433083,1.00053422,0.05342237,1.00115543,0.11554321,0.99964743,-0.03525656
33,0.99987639,-0.01236135,1.00071171,0.07117150,1.00061030,0.06103030,0.99942944,-0.05705644
34,0.99942046,-0.05795446,1.00044776,0.04477600,1.00051534,0.05153374,0.99948423,-0.05157670
35,0.99971345,-0.02865538,1.00044840,0.04483991,1.00081084,0.08108439,0.99959316,-0.04068373
36,0.99984132,-0.01586762,1.00038215,0.03821470,0.99985176,-0.01482404,0.99971783,-0.02821725
37,0.99965962,-0.03403761,1.00047796,0.04779572,0.99973403,-0.02659688,0.99976835,-0.02316454
38,0.99947205,-0.05279504,1.00053169,0.05316920,0.99983712,-0.01628788,0.99966656,-0.03334434
39,0.99952635,-0.04736514,0.99996389,-0.00361057,0.99938778,-0.06122151,0.99951925,-0.04807491
40,0.99948128,-0.05187223,1.00007265,0.00726547,0.99818410,-0.18159044,0.99986024,-0.01397553
41,0.99958584,-0.04141621,0.99973506,-0.02649399,0.99733841,-0.26615862,1.00020622,0.02062171
42,0.99966107,-0.03389340,0.99989077,-0.01092252,0.99768930,-0.23107013,1.00014748,0.01474817
43,0.99956995,-0.04300519,0.99986313,-0.01368708,0.99875834,-0.12416556,0.99993329,-0.00667095
44,0.99994704,-0.00529604,0.99990125,-0.00987524,1.00038756,0.03875639,1.00006502,0.00650193
45,1.00012147,0.01214687,0.99958428,-0.04157238,1.00169076,0.16907574,1.00000146,0.00014576
46,1.00001667,0.00166707,0.99935954,-0.06404636,1.00176348,0.17634759,1.00017110,0.01710956
47,0.99984485,-0.01551549,0.99944230,-0.05577034,1.00127899,0.12789903,1.00016971,0.01697073
