phase,wheel0_factor,wheel0_tooth_error_pct_of_pitch,wheel1_factor,wheel1_tooth_error_pct_of_pitch,wheel2_factor,wheel2_tooth_error_pct_of_pitch,wheel3_factor,wheel3_tooth_error_pct_of_pitch
0,0.99980152,-0.01984840,0.99966211,-0.03378871,0.99810993,-0.18900655,0.99991185,-0.00881484
1,1.00005813,0.00581337,0.99968434,-0.03156594,0.99807696,-0.19230354,1.00007657,0.00765684
2,1.00009440,0.00943977,0.99970687,-0.02931303,0.99835581,-0.16441923,1.00007823,0.00782334
3,0.99995932,-0.00406796,0.99970270,-0.02973009,0.99867416,-0.13258385,1.00011578,0.01157822
4,0.99989200,-0.01080004,0.99963601,-0.03639881,0.99922581,-0.07741924,1.00021787,0.02178703
5,0.99976934,-0.02306587,0.99966398,-0.03360177,0.99953284,-0.04671622,1.00026378,0.02637837
6,0.99962401,-0.03759930,0.99973451,-0.02654862,0.99982164,-0.01783552,1.00021562,0.02156240
7,0.99965017,-0.03498292,0.99985433,-0.01456710,0.99998681,-0.00131929,1.00030374,0.03037412
8,0.99965101,-0.03489879,1.00001803,0.00180283,1.00004671,0.00467058,1.00038826,0.03882622
9,0.99959116,-0.04088414,1.00001921,0.00192056,0.99879599,-0.12040140,1.00055945,0.05594532
10,0.99964539,-0.03546121,1.00019421,0.01942053,0.99813544,-0.18645582,1.00054984,0.05498446
11,0.99977998,-0.02200150,1.00042028,0.04202822,0.99807450,-0.19255032,1.00034445,0.03444487
12,0.99990171,-0.00982855,1.00049558,0.04955840,0.99809037,-0.19096287,1.00024732,0.02473228
13,0.99997081,-0.00291903,1.00060646,0.06064592,0.99812043,-0.18795728,1.00014579,0.01457918
14,0.99991301,-0.00869927,1.00070123,0.07012335,0.99832198,-0.16780189,1.00014557,0.01455698
15,1.00011452,0.01145241,1.00080798,0.08079770,0.99838016,-0.16198385,1.00009526,0.00952560
16,0.99995828,-0.00417157,1.00087838,0.08783847,0.99859065,-0.14093505,1.00017449,0.01744895
17,0.99997912,-0.00208764,1.00082860,0.08286038,0.99901749,-0.09825124,1.00011101,0.01110086
18,1.00013535,0.01353460,1.00098538,0.09853801,0.99929867,-0.07013325,1.00006807,0.00680676
19,1.00013690,0.01368957,1.00116259,0.11625880,0.99974147,-0.02585326,0.99983773,-0.01622726
20,0.99997118,-0.00288224,1.00094874,0.09487393,1.00024222,0.02422225,0.99973496,-0.02650380
21,0.99997408,-0.00259201,1.00091903,0.09190283,1.00052121,0.05212104,0.99961929,-0.03807141
22,1.00005865,0.00586547,1.00079302,0.07930226,1.00047522,0.04752163,0.99969297,-0.03070289
23,1.00002555,0.00255467,1.00071123,0.07112318,1.00053447,0.05344667,0.99977030,-0.02297039
24,1.00000369,0.00036944,1.00063110,0.06311034,1.00051191,0.05119100,0.99992124,-0.00787594
25,1.00006948,0.00694835,1.00046093,0.04609287,1.00068341,0.06834112,0.99989669,-0.01033058
26,0.99997290,-0.00271003,1.00041297,0.04129670,1.00055698,0.05569752,0.99987985,-0.01201531
27,1.00007870,0.00786974,1.00024051,0.02405075,1.00094263,0.09426309,0.99976918,-0.02308167
28,1.00011783,0.01178343,1.00008830,0.00882959,1.00114342,0.11434248,0.99982010,-0.01798954
29,1.00015846,0.01584596,0.99989663,-0.01033734,1.00111677,0.11167654,0.99990284,-0.00971572
30,1.00020263,0.02026331,0.99983369,-0.01663061,1.00104340,0.10434017,1.00005200,0.00520030
31,1.00021063,0.02106293,0.99971077,-0.02892269,1.00108051,0.10805141,1.00000380,0.00038043
32,1.00041440,0.04144044,0.99966247,-0.03375323,1.00113046,0.11304554,1.00000601,0.00060086
33,1.00026603,0.02660337,0.99965125,-0.03487482,1.00078449,0.07844891,0.99997970,-0.00203001
34,1.00023273,0.02327269,0.99978322,-0.02167757,1.00055019,0.05501948,0.99998145,-0.00185487
35,1.00042661,0.04266056,0.99957449,-0.04255138,1.00052269,0.05226873,0.99989939,-0.01006096
36,1.00030574,0.03057373,0.99953429,-0.04657086,1.00066191,0.06619080,0.99986703,-0.01329660
37,1.00013817,0.01381738,0.99939824,-0.06017569,1.00054127,0.05412695,0.99989808,-0.01019217
38,1.00014252,0.01425234,0.99925594,-0.07440612,1.00063125,0.06312492,0.99978461,-0.02153917
39,0.99999131,-0.00086896,0.99922237,-0.07776255,1.00086580,0.08658033,0.99975708,-0.02429188
40,0.99981989,-0.01801065,0.99917951,-0.08204921,1.00190527,0.19052658,0.99984195,-0.01580543
41,0.99979472,-0.02052783,0.99915357,-0.08464342,1.00274771,0.27477061,0.99989304,-0.01069605
42,0.99974215,-0.02578539,0.99915414,-0.08458634,1.00263827,0.26382714,0.99981433,-0.01856713
43,0.99988310,-0.01168972,0.99921802,-0.07819834,1.00202059,0.20205922,0.99983370,-0.01662971
44,1.00000309,0.00030879,0.99929807,-0.07019330,1.00133666,0.13366628,0.99980408,-0.01959229
45,1.00002052,0.00205175,0.99937665,-0.06233532,1.00060328,0.06032765,0.99990616,-0.00938397
46,1.00005161,0.00516087,0.99951822,-0.04817758,0.99948318,-0.05168216,0.99989752,-0.01024810
47,1.00029748,0.02974806,0.99960985,-0.03901517,0.99832703,-0.16729681,0.99992194,-0.00780572
